Entity,Code,Day,total_boosters_per_hundred
France,FRA,2021-04-14,0
France,FRA,2021-04-15,0
France,FRA,2021-04-16,0
France,FRA,2021-04-17,0
France,FRA,2021-04-18,0
France,FRA,2021-04-19,0
France,FRA,2021-04-20,0
France,FRA,2021-04-21,0
France,FRA,2021-04-22,0.01
France,FRA,2021-04-23,0.01
France,FRA,2021-04-24,0.01
France,FRA,2021-04-25,0.01
France,FRA,2021-04-26,0.01
France,FRA,2021-04-27,0.01
France,FRA,2021-04-28,0.01
France,FRA,2021-04-29,0.01
France,FRA,2021-04-30,0.01
France,FRA,2021-05-01,0.01
France,FRA,2021-05-02,0.01
France,FRA,2021-05-03,0.02
France,FRA,2021-05-04,0.02
France,FRA,2021-05-05,0.02
France,FRA,2021-05-06,0.02
France,FRA,2021-05-07,0.02
France,FRA,2021-05-08,0.02
France,FRA,2021-05-09,0.02
France,FRA,2021-05-10,0.03
France,FRA,2021-05-11,0.03
France,FRA,2021-05-12,0.03
France,FRA,2021-05-13,0.03
France,FRA,2021-05-14,0.03
France,FRA,2021-05-15,0.03
France,FRA,2021-05-16,0.03
France,FRA,2021-05-17,0.03
France,FRA,2021-05-18,0.04
France,FRA,2021-05-19,0.04
France,FRA,2021-05-20,0.04
France,FRA,2021-05-21,0.05
France,FRA,2021-05-22,0.05
France,FRA,2021-05-23,0.05
France,FRA,2021-05-24,0.05
France,FRA,2021-05-25,0.05
France,FRA,2021-05-26,0.05
France,FRA,2021-05-27,0.06
France,FRA,2021-05-28,0.06
France,FRA,2021-05-29,0.06
France,FRA,2021-05-30,0.06
France,FRA,2021-05-31,0.06
France,FRA,2021-06-01,0.07
France,FRA,2021-06-02,0.07
France,FRA,2021-06-03,0.07
France,FRA,2021-06-04,0.07
France,FRA,2021-06-05,0.07
France,FRA,2021-06-06,0.07
France,FRA,2021-06-07,0.08
France,FRA,2021-06-08,0.08
France,FRA,2021-06-09,0.08
France,FRA,2021-06-10,0.08
France,FRA,2021-06-11,0.08
France,FRA,2021-06-12,0.09
France,FRA,2021-06-13,0.09
France,FRA,2021-06-14,0.09
France,FRA,2021-06-15,0.09
France,FRA,2021-06-16,0.09
France,FRA,2021-06-17,0.09
France,FRA,2021-06-18,0.1
France,FRA,2021-06-19,0.1
France,FRA,2021-06-20,0.1
France,FRA,2021-06-21,0.1
France,FRA,2021-06-22,0.1
France,FRA,2021-06-23,0.1
France,FRA,2021-06-24,0.1
France,FRA,2021-06-25,0.1
France,FRA,2021-06-26,0.1
France,FRA,2021-06-27,0.1
France,FRA,2021-06-28,0.11
France,FRA,2021-06-29,0.11
France,FRA,2021-06-30,0.11
France,FRA,2021-07-01,0.12
France,FRA,2021-07-02,0.12
France,FRA,2021-07-03,0.12
France,FRA,2021-07-04,0.12
France,FRA,2021-07-05,0.12
France,FRA,2021-07-06,0.13
France,FRA,2021-07-07,0.13
France,FRA,2021-07-08,0.13
France,FRA,2021-07-09,0.13
France,FRA,2021-07-10,0.14
France,FRA,2021-07-11,0.14
France,FRA,2021-07-12,0.14
France,FRA,2021-07-13,0.14
France,FRA,2021-07-14,0.14
France,FRA,2021-07-15,0.15
France,FRA,2021-07-16,0.15
France,FRA,2021-07-17,0.15
France,FRA,2021-07-18,0.15
France,FRA,2021-07-19,0.15
France,FRA,2021-07-20,0.16
France,FRA,2021-07-21,0.16
France,FRA,2021-07-22,0.16
France,FRA,2021-07-23,0.16
France,FRA,2021-07-24,0.16
France,FRA,2021-07-25,0.17
France,FRA,2021-07-26,0.17
France,FRA,2021-07-27,0.17
France,FRA,2021-07-28,0.17
France,FRA,2021-07-29,0.18
France,FRA,2021-07-30,0.18
France,FRA,2021-07-31,0.18
France,FRA,2021-08-01,0.18
France,FRA,2021-08-02,0.18
France,FRA,2021-08-03,0.18
France,FRA,2021-08-04,0.19
France,FRA,2021-08-05,0.19
France,FRA,2021-08-06,0.19
France,FRA,2021-08-07,0.19
France,FRA,2021-08-08,0.19
France,FRA,2021-08-09,0.2
France,FRA,2021-08-10,0.2
France,FRA,2021-08-11,0.2
France,FRA,2021-08-12,0.2
France,FRA,2021-08-13,0.21
France,FRA,2021-08-14,0.21
France,FRA,2021-08-15,0.21
France,FRA,2021-08-16,0.21
France,FRA,2021-08-17,0.21
France,FRA,2021-08-18,0.21
France,FRA,2021-08-19,0.22
France,FRA,2021-08-20,0.22
France,FRA,2021-08-21,0.22
France,FRA,2021-08-22,0.22
France,FRA,2021-08-23,0.22
France,FRA,2021-08-24,0.23
France,FRA,2021-08-25,0.23
France,FRA,2021-08-26,0.23
France,FRA,2021-08-27,0.24
France,FRA,2021-08-28,0.24
France,FRA,2021-08-29,0.24
France,FRA,2021-08-30,0.25
France,FRA,2021-08-31,0.26
France,FRA,2021-09-01,0.29
France,FRA,2021-09-02,0.33
France,FRA,2021-09-03,0.38
France,FRA,2021-09-04,0.4
France,FRA,2021-09-05,0.4
France,FRA,2021-09-06,0.45
France,FRA,2021-09-07,0.5
France,FRA,2021-09-08,0.54
France,FRA,2021-09-09,0.59
France,FRA,2021-09-10,0.64
France,FRA,2021-09-11,0.66
France,FRA,2021-09-12,0.66
France,FRA,2021-09-13,0.72
France,FRA,2021-09-14,0.81
France,FRA,2021-09-15,0.89
France,FRA,2021-09-16,0.98
France,FRA,2021-09-17,1.06
France,FRA,2021-09-18,1.08
France,FRA,2021-09-19,1.08
France,FRA,2021-09-20,1.16
France,FRA,2021-09-21,1.25
France,FRA,2021-09-22,1.33
France,FRA,2021-09-23,1.42
France,FRA,2021-09-24,1.5
France,FRA,2021-09-25,1.53
France,FRA,2021-09-26,1.53
France,FRA,2021-09-27,1.6
France,FRA,2021-09-28,1.68
France,FRA,2021-09-29,1.76
France,FRA,2021-09-30,1.84
France,FRA,2021-10-01,1.93
France,FRA,2021-10-02,1.96
France,FRA,2021-10-03,1.96
France,FRA,2021-10-04,2.04
France,FRA,2021-10-05,2.13
France,FRA,2021-10-06,2.23
France,FRA,2021-10-07,2.32
France,FRA,2021-10-08,2.44
France,FRA,2021-10-09,2.48
France,FRA,2021-10-10,2.49
France,FRA,2021-10-11,2.58
France,FRA,2021-10-12,2.68
France,FRA,2021-10-13,2.79
France,FRA,2021-10-14,2.89
France,FRA,2021-10-15,3.03
France,FRA,2021-10-16,3.09
France,FRA,2021-10-17,3.09
France,FRA,2021-10-18,3.19
France,FRA,2021-10-19,3.3
France,FRA,2021-10-20,3.45
France,FRA,2021-10-21,3.57
France,FRA,2021-10-22,3.73
France,FRA,2021-10-23,3.79
France,FRA,2021-10-24,3.8
France,FRA,2021-10-25,3.92
France,FRA,2021-10-26,4.05
France,FRA,2021-10-27,4.21
France,FRA,2021-10-28,4.34
France,FRA,2021-10-29,4.51
France,FRA,2021-10-30,4.59
France,FRA,2021-10-31,4.59
France,FRA,2021-11-01,4.6
France,FRA,2021-11-02,4.74
France,FRA,2021-11-03,4.91
France,FRA,2021-11-04,5.07
France,FRA,2021-11-05,5.28
France,FRA,2021-11-06,5.38
France,FRA,2021-11-07,5.38
France,FRA,2021-11-08,5.57
France,FRA,2021-11-09,5.81
France,FRA,2021-11-10,6.09
France,FRA,2021-11-11,6.11
France,FRA,2021-11-12,6.38
France,FRA,2021-11-13,6.5
France,FRA,2021-11-14,6.51
France,FRA,2021-11-15,6.75
France,FRA,2021-11-16,7.05
France,FRA,2021-11-17,7.34
France,FRA,2021-11-18,7.63
France,FRA,2021-11-19,7.99
France,FRA,2021-11-20,8.14
France,FRA,2021-11-21,8.15
France,FRA,2021-11-22,8.42
France,FRA,2021-11-23,8.76
France,FRA,2021-11-24,9.1
France,FRA,2021-11-25,9.48
France,FRA,2021-11-26,10.04
France,FRA,2021-11-27,10.36
France,FRA,2021-11-28,10.45
France,FRA,2021-11-29,10.95
France,FRA,2021-11-30,11.63
France,FRA,2021-12-01,12.33
France,FRA,2021-12-02,13.11
France,FRA,2021-12-03,14
France,FRA,2021-12-04,14.49
France,FRA,2021-12-05,14.64
France,FRA,2021-12-06,15.37
France,FRA,2021-12-07,16.32
France,FRA,2021-12-08,17.2
France,FRA,2021-12-09,18.18
France,FRA,2021-12-10,19.27
France,FRA,2021-12-11,19.91
France,FRA,2021-12-12,20.12
France,FRA,2021-12-13,20.98
France,FRA,2021-12-14,22.11
France,FRA,2021-12-15,23.13
France,FRA,2021-12-16,24.25
France,FRA,2021-12-17,25.44
France,FRA,2021-12-18,26.13
France,FRA,2021-12-19,26.37
France,FRA,2021-12-20,27.23
Germany,DEU,2020-12-29,0
Germany,DEU,2020-12-30,0
Germany,DEU,2020-12-31,0
Germany,DEU,2021-01-01,0
Germany,DEU,2021-01-02,0
Germany,DEU,2021-01-03,0
Germany,DEU,2021-01-04,0
Germany,DEU,2021-01-05,0
Germany,DEU,2021-01-06,0
Germany,DEU,2021-01-07,0
Germany,DEU,2021-01-08,0
Germany,DEU,2021-01-09,0
Germany,DEU,2021-01-10,0
Germany,DEU,2021-01-11,0
Germany,DEU,2021-01-12,0
Germany,DEU,2021-01-13,0
Germany,DEU,2021-01-14,0
Germany,DEU,2021-01-15,0
Germany,DEU,2021-01-16,0
Germany,DEU,2021-01-17,0
Germany,DEU,2021-01-18,0
Germany,DEU,2021-01-19,0
Germany,DEU,2021-01-20,0
Germany,DEU,2021-01-21,0
Germany,DEU,2021-01-22,0
Germany,DEU,2021-01-23,0
Germany,DEU,2021-01-24,0
Germany,DEU,2021-01-25,0
Germany,DEU,2021-01-26,0
Germany,DEU,2021-01-27,0
Germany,DEU,2021-01-28,0
Germany,DEU,2021-01-29,0
Germany,DEU,2021-01-30,0
Germany,DEU,2021-01-31,0
Germany,DEU,2021-02-01,0
Germany,DEU,2021-02-02,0
Germany,DEU,2021-02-03,0
Germany,DEU,2021-02-04,0
Germany,DEU,2021-02-05,0
Germany,DEU,2021-02-06,0
Germany,DEU,2021-02-07,0
Germany,DEU,2021-02-08,0
Germany,DEU,2021-02-09,0
Germany,DEU,2021-02-10,0
Germany,DEU,2021-02-11,0
Germany,DEU,2021-02-12,0
Germany,DEU,2021-02-13,0
Germany,DEU,2021-02-14,0
Germany,DEU,2021-02-15,0
Germany,DEU,2021-02-16,0
Germany,DEU,2021-02-17,0
Germany,DEU,2021-02-18,0
Germany,DEU,2021-02-19,0
Germany,DEU,2021-02-20,0
Germany,DEU,2021-02-21,0
Germany,DEU,2021-02-22,0
Germany,DEU,2021-02-23,0
Germany,DEU,2021-02-24,0
Germany,DEU,2021-02-25,0
Germany,DEU,2021-02-26,0
Germany,DEU,2021-02-27,0
Germany,DEU,2021-02-28,0
Germany,DEU,2021-03-01,0
Germany,DEU,2021-03-02,0
Germany,DEU,2021-03-03,0
Germany,DEU,2021-03-04,0
Germany,DEU,2021-03-05,0
Germany,DEU,2021-03-06,0
Germany,DEU,2021-03-07,0
Germany,DEU,2021-03-08,0
Germany,DEU,2021-03-09,0
Germany,DEU,2021-03-10,0
Germany,DEU,2021-03-11,0
Germany,DEU,2021-03-12,0
Germany,DEU,2021-03-13,0
Germany,DEU,2021-03-14,0
Germany,DEU,2021-03-15,0
Germany,DEU,2021-03-16,0
Germany,DEU,2021-03-17,0
Germany,DEU,2021-03-18,0
Germany,DEU,2021-03-19,0
Germany,DEU,2021-03-20,0
Germany,DEU,2021-03-21,0
Germany,DEU,2021-03-22,0
Germany,DEU,2021-03-23,0
Germany,DEU,2021-03-24,0
Germany,DEU,2021-03-25,0
Germany,DEU,2021-03-26,0
Germany,DEU,2021-03-27,0
Germany,DEU,2021-03-28,0
Germany,DEU,2021-03-29,0
Germany,DEU,2021-03-30,0
Germany,DEU,2021-03-31,0
Germany,DEU,2021-04-01,0
Germany,DEU,2021-04-02,0
Germany,DEU,2021-04-03,0
Germany,DEU,2021-04-04,0
Germany,DEU,2021-04-05,0
Germany,DEU,2021-04-06,0
Germany,DEU,2021-04-07,0
Germany,DEU,2021-04-08,0
Germany,DEU,2021-04-09,0
Germany,DEU,2021-04-10,0
Germany,DEU,2021-04-11,0
Germany,DEU,2021-04-12,0
Germany,DEU,2021-04-13,0
Germany,DEU,2021-04-14,0
Germany,DEU,2021-04-15,0
Germany,DEU,2021-04-16,0
Germany,DEU,2021-04-17,0
Germany,DEU,2021-04-18,0
Germany,DEU,2021-04-19,0
Germany,DEU,2021-04-20,0
Germany,DEU,2021-04-21,0
Germany,DEU,2021-04-22,0
Germany,DEU,2021-04-23,0
Germany,DEU,2021-04-24,0
Germany,DEU,2021-04-25,0
Germany,DEU,2021-04-26,0
Germany,DEU,2021-04-27,0
Germany,DEU,2021-04-28,0
Germany,DEU,2021-04-29,0
Germany,DEU,2021-04-30,0
Germany,DEU,2021-05-01,0
Germany,DEU,2021-05-02,0
Germany,DEU,2021-05-03,0
Germany,DEU,2021-05-04,0
Germany,DEU,2021-05-05,0
Germany,DEU,2021-05-06,0
Germany,DEU,2021-05-07,0
Germany,DEU,2021-05-08,0
Germany,DEU,2021-05-09,0
Germany,DEU,2021-05-10,0
Germany,DEU,2021-05-11,0
Germany,DEU,2021-05-12,0
Germany,DEU,2021-05-13,0
Germany,DEU,2021-05-14,0
Germany,DEU,2021-05-15,0
Germany,DEU,2021-05-16,0
Germany,DEU,2021-05-17,0
Germany,DEU,2021-05-18,0
Germany,DEU,2021-05-19,0
Germany,DEU,2021-05-20,0
Germany,DEU,2021-05-21,0
Germany,DEU,2021-05-22,0
Germany,DEU,2021-05-23,0
Germany,DEU,2021-05-24,0
Germany,DEU,2021-05-25,0
Germany,DEU,2021-05-26,0
Germany,DEU,2021-05-27,0
Germany,DEU,2021-05-28,0
Germany,DEU,2021-05-29,0
Germany,DEU,2021-05-30,0
Germany,DEU,2021-05-31,0
Germany,DEU,2021-06-01,0
Germany,DEU,2021-06-02,0
Germany,DEU,2021-06-03,0
Germany,DEU,2021-06-04,0
Germany,DEU,2021-06-05,0
Germany,DEU,2021-06-06,0
Germany,DEU,2021-06-07,0
Germany,DEU,2021-06-08,0
Germany,DEU,2021-06-09,0
Germany,DEU,2021-06-10,0
Germany,DEU,2021-06-11,0
Germany,DEU,2021-06-12,0
Germany,DEU,2021-06-13,0
Germany,DEU,2021-06-14,0
Germany,DEU,2021-06-15,0
Germany,DEU,2021-06-16,0
Germany,DEU,2021-06-17,0
Germany,DEU,2021-06-18,0
Germany,DEU,2021-06-19,0
Germany,DEU,2021-06-20,0
Germany,DEU,2021-06-21,0
Germany,DEU,2021-06-22,0
Germany,DEU,2021-06-23,0
Germany,DEU,2021-06-24,0
Germany,DEU,2021-06-25,0
Germany,DEU,2021-06-26,0
Germany,DEU,2021-06-27,0
Germany,DEU,2021-06-28,0
Germany,DEU,2021-06-29,0
Germany,DEU,2021-06-30,0
Germany,DEU,2021-07-01,0
Germany,DEU,2021-07-02,0
Germany,DEU,2021-07-03,0
Germany,DEU,2021-07-04,0
Germany,DEU,2021-07-05,0
Germany,DEU,2021-07-06,0
Germany,DEU,2021-07-07,0
Germany,DEU,2021-07-08,0
Germany,DEU,2021-07-09,0
Germany,DEU,2021-07-10,0
Germany,DEU,2021-07-11,0
Germany,DEU,2021-07-12,0
Germany,DEU,2021-07-13,0
Germany,DEU,2021-07-14,0
Germany,DEU,2021-07-15,0
Germany,DEU,2021-07-16,0
Germany,DEU,2021-07-17,0
Germany,DEU,2021-07-18,0
Germany,DEU,2021-07-19,0
Germany,DEU,2021-07-20,0
Germany,DEU,2021-07-21,0
Germany,DEU,2021-07-22,0
Germany,DEU,2021-07-23,0
Germany,DEU,2021-07-24,0
Germany,DEU,2021-07-25,0
Germany,DEU,2021-07-26,0
Germany,DEU,2021-07-27,0
Germany,DEU,2021-07-28,0
Germany,DEU,2021-07-29,0
Germany,DEU,2021-07-30,0
Germany,DEU,2021-07-31,0
Germany,DEU,2021-08-01,0
Germany,DEU,2021-08-02,0
Germany,DEU,2021-08-03,0
Germany,DEU,2021-08-04,0
Germany,DEU,2021-08-05,0
Germany,DEU,2021-08-06,0
Germany,DEU,2021-08-07,0.01
Germany,DEU,2021-08-08,0.01
Germany,DEU,2021-08-09,0.01
Germany,DEU,2021-08-10,0.01
Germany,DEU,2021-08-11,0.01
Germany,DEU,2021-08-12,0.01
Germany,DEU,2021-08-13,0.01
Germany,DEU,2021-08-14,0.01
Germany,DEU,2021-08-15,0.01
Germany,DEU,2021-08-16,0.01
Germany,DEU,2021-08-17,0.01
Germany,DEU,2021-08-18,0.01
Germany,DEU,2021-08-19,0.01
Germany,DEU,2021-08-20,0.01
Germany,DEU,2021-08-21,0.01
Germany,DEU,2021-08-22,0.01
Germany,DEU,2021-08-23,0.01
Germany,DEU,2021-08-24,0.01
Germany,DEU,2021-08-25,0.01
Germany,DEU,2021-08-26,0.01
Germany,DEU,2021-08-27,0.01
Germany,DEU,2021-08-28,0.02
Germany,DEU,2021-08-29,0.02
Germany,DEU,2021-08-30,0.02
Germany,DEU,2021-08-31,0.02
Germany,DEU,2021-09-01,0.04
Germany,DEU,2021-09-02,0.06
Germany,DEU,2021-09-03,0.08
Germany,DEU,2021-09-04,0.09
Germany,DEU,2021-09-05,0.09
Germany,DEU,2021-09-06,0.11
Germany,DEU,2021-09-07,0.14
Germany,DEU,2021-09-08,0.17
Germany,DEU,2021-09-09,0.2
Germany,DEU,2021-09-10,0.23
Germany,DEU,2021-09-11,0.24
Germany,DEU,2021-09-12,0.24
Germany,DEU,2021-09-13,0.27
Germany,DEU,2021-09-14,0.31
Germany,DEU,2021-09-15,0.36
Germany,DEU,2021-09-16,0.41
Germany,DEU,2021-09-17,0.44
Germany,DEU,2021-09-18,0.45
Germany,DEU,2021-09-19,0.46
Germany,DEU,2021-09-20,0.49
Germany,DEU,2021-09-21,0.54
Germany,DEU,2021-09-22,0.6
Germany,DEU,2021-09-23,0.67
Germany,DEU,2021-09-24,0.71
Germany,DEU,2021-09-25,0.72
Germany,DEU,2021-09-26,0.73
Germany,DEU,2021-09-27,0.76
Germany,DEU,2021-09-28,0.82
Germany,DEU,2021-09-29,0.89
Germany,DEU,2021-09-30,0.95
Germany,DEU,2021-10-01,0.97
Germany,DEU,2021-10-02,0.98
Germany,DEU,2021-10-03,0.98
Germany,DEU,2021-10-04,1
Germany,DEU,2021-10-05,1.05
Germany,DEU,2021-10-06,1.12
Germany,DEU,2021-10-07,1.18
Germany,DEU,2021-10-08,1.23
Germany,DEU,2021-10-09,1.24
Germany,DEU,2021-10-10,1.24
Germany,DEU,2021-10-11,1.27
Germany,DEU,2021-10-12,1.33
Germany,DEU,2021-10-13,1.41
Germany,DEU,2021-10-14,1.48
Germany,DEU,2021-10-15,1.54
Germany,DEU,2021-10-16,1.55
Germany,DEU,2021-10-17,1.55
Germany,DEU,2021-10-18,1.59
Germany,DEU,2021-10-19,1.66
Germany,DEU,2021-10-20,1.75
Germany,DEU,2021-10-21,1.84
Germany,DEU,2021-10-22,1.9
Germany,DEU,2021-10-23,1.92
Germany,DEU,2021-10-24,1.92
Germany,DEU,2021-10-25,1.97
Germany,DEU,2021-10-26,2.08
Germany,DEU,2021-10-27,2.21
Germany,DEU,2021-10-28,2.35
Germany,DEU,2021-10-29,2.46
Germany,DEU,2021-10-30,2.49
Germany,DEU,2021-10-31,2.49
Germany,DEU,2021-11-01,2.53
Germany,DEU,2021-11-02,2.67
Germany,DEU,2021-11-03,2.87
Germany,DEU,2021-11-04,3.07
Germany,DEU,2021-11-05,3.26
Germany,DEU,2021-11-06,3.3
Germany,DEU,2021-11-07,3.32
Germany,DEU,2021-11-08,3.45
Germany,DEU,2021-11-09,3.7
Germany,DEU,2021-11-10,4.02
Germany,DEU,2021-11-11,4.35
Germany,DEU,2021-11-12,4.61
Germany,DEU,2021-11-13,4.69
Germany,DEU,2021-11-14,4.72
Germany,DEU,2021-11-15,4.92
Germany,DEU,2021-11-16,5.33
Germany,DEU,2021-11-17,5.83
Germany,DEU,2021-11-18,6.35
Germany,DEU,2021-11-19,6.83
Germany,DEU,2021-11-20,7.01
Germany,DEU,2021-11-21,7.09
Germany,DEU,2021-11-22,7.47
Germany,DEU,2021-11-23,8.12
Germany,DEU,2021-11-24,8.95
Germany,DEU,2021-11-25,9.76
Germany,DEU,2021-11-26,10.54
Germany,DEU,2021-11-27,11.07
Germany,DEU,2021-11-28,11.26
Germany,DEU,2021-11-29,11.85
Germany,DEU,2021-11-30,12.73
Germany,DEU,2021-12-01,13.83
Germany,DEU,2021-12-02,14.91
Germany,DEU,2021-12-03,15.98
Germany,DEU,2021-12-04,16.82
Germany,DEU,2021-12-05,17.11
Germany,DEU,2021-12-06,17.85
Germany,DEU,2021-12-07,18.95
Germany,DEU,2021-12-08,20.26
Germany,DEU,2021-12-09,21.52
Germany,DEU,2021-12-10,22.75
Germany,DEU,2021-12-11,23.78
Germany,DEU,2021-12-12,24.11
Germany,DEU,2021-12-13,24.91
Germany,DEU,2021-12-14,26.05
Germany,DEU,2021-12-15,27.68
Germany,DEU,2021-12-16,29.02
Germany,DEU,2021-12-17,30.23
Germany,DEU,2021-12-18,31.13
Germany,DEU,2021-12-19,31.46
Germany,DEU,2021-12-20,32.32
Gibraltar,GIB,2021-09-30,0.01
Gibraltar,GIB,2021-10-01,0.01
Gibraltar,GIB,2021-10-05,0.01
Gibraltar,GIB,2021-10-06,0.14
Gibraltar,GIB,2021-10-07,0.42
Gibraltar,GIB,2021-10-08,0.81
Gibraltar,GIB,2021-10-09,0.81
Gibraltar,GIB,2021-10-11,0.81
Gibraltar,GIB,2021-10-12,2.72
Gibraltar,GIB,2021-10-13,4.14
Gibraltar,GIB,2021-10-14,5.35
Gibraltar,GIB,2021-10-15,6.66
Gibraltar,GIB,2021-10-17,9.79
Gibraltar,GIB,2021-10-18,11.02
Gibraltar,GIB,2021-10-19,12.08
Gibraltar,GIB,2021-10-20,13.38
Gibraltar,GIB,2021-10-21,14.76
Gibraltar,GIB,2021-10-22,15.83
Gibraltar,GIB,2021-10-23,16.9
Gibraltar,GIB,2021-10-24,18.85
Gibraltar,GIB,2021-10-25,20.84
Gibraltar,GIB,2021-10-26,21.71
Gibraltar,GIB,2021-10-27,22.76
Gibraltar,GIB,2021-10-28,23.86
Gibraltar,GIB,2021-10-29,24.94
Gibraltar,GIB,2021-10-30,25.86
Gibraltar,GIB,2021-11-05,31.64
Gibraltar,GIB,2021-11-06,32.58
Gibraltar,GIB,2021-11-09,34.42
Gibraltar,GIB,2021-11-10,35.21
Gibraltar,GIB,2021-11-11,35.22
Gibraltar,GIB,2021-11-12,36.13
Gibraltar,GIB,2021-11-13,36.92
Gibraltar,GIB,2021-11-14,39.83
Gibraltar,GIB,2021-11-15,39.83
Gibraltar,GIB,2021-11-16,41.16
Gibraltar,GIB,2021-11-17,42.55
Gibraltar,GIB,2021-11-18,43.94
Gibraltar,GIB,2021-11-19,44.89
Gibraltar,GIB,2021-11-20,45.45
Gibraltar,GIB,2021-11-21,45.45
Gibraltar,GIB,2021-11-23,46.54
Gibraltar,GIB,2021-11-26,50.05
Gibraltar,GIB,2021-11-27,50.08
Gibraltar,GIB,2021-11-30,51.35
Gibraltar,GIB,2021-12-01,52.41
Gibraltar,GIB,2021-12-02,54.21
Gibraltar,GIB,2021-12-03,56.19
Gibraltar,GIB,2021-12-04,58.04
Gibraltar,GIB,2021-12-07,60.48
Gibraltar,GIB,2021-12-08,63.11
Gibraltar,GIB,2021-12-10,66.52
Gibraltar,GIB,2021-12-11,67.78
Gibraltar,GIB,2021-12-14,70.18
Gibraltar,GIB,2021-12-15,72.63
Gibraltar,GIB,2021-12-16,74.47
Gibraltar,GIB,2021-12-17,75.96
Gibraltar,GIB,2021-12-18,77.48
Greece,GRC,2021-09-14,0.01
Greece,GRC,2021-09-15,0.04
Greece,GRC,2021-09-16,0.07
Greece,GRC,2021-09-17,0.09
Greece,GRC,2021-09-18,0.11
Greece,GRC,2021-09-19,0.11
Greece,GRC,2021-09-20,0.13
Greece,GRC,2021-09-21,0.15
Greece,GRC,2021-09-22,0.17
Greece,GRC,2021-09-23,0.19
Greece,GRC,2021-09-24,0.2
Greece,GRC,2021-09-25,0.21
Greece,GRC,2021-09-26,0.21
Greece,GRC,2021-09-27,0.23
Greece,GRC,2021-09-28,0.24
Greece,GRC,2021-09-29,0.24
Greece,GRC,2021-09-30,0.29
Greece,GRC,2021-10-01,0.37
Greece,GRC,2021-10-02,0.43
Greece,GRC,2021-10-03,0.43
Greece,GRC,2021-10-04,0.53
Greece,GRC,2021-10-05,0.64
Greece,GRC,2021-10-06,0.76
Greece,GRC,2021-10-07,0.87
Greece,GRC,2021-10-08,0.99
Greece,GRC,2021-10-09,1.1
Greece,GRC,2021-10-10,1.11
Greece,GRC,2021-10-11,1.24
Greece,GRC,2021-10-12,1.4
Greece,GRC,2021-10-13,1.56
Greece,GRC,2021-10-14,1.71
Greece,GRC,2021-10-15,1.84
Greece,GRC,2021-10-16,1.94
Greece,GRC,2021-10-17,1.95
Greece,GRC,2021-10-18,2.09
Greece,GRC,2021-10-19,2.22
Greece,GRC,2021-10-20,2.36
Greece,GRC,2021-10-21,2.49
Greece,GRC,2021-10-22,2.61
Greece,GRC,2021-10-23,2.71
Greece,GRC,2021-10-24,2.71
Greece,GRC,2021-10-25,2.82
Greece,GRC,2021-10-26,2.91
Greece,GRC,2021-10-27,3.03
Greece,GRC,2021-10-28,3.04
Greece,GRC,2021-10-29,3.16
Greece,GRC,2021-10-30,3.28
Greece,GRC,2021-10-31,3.28
Greece,GRC,2021-11-01,3.43
Greece,GRC,2021-11-02,3.59
Greece,GRC,2021-11-03,3.79
Greece,GRC,2021-11-04,3.97
Greece,GRC,2021-11-05,4.15
Greece,GRC,2021-11-06,4.28
Greece,GRC,2021-11-07,4.28
Greece,GRC,2021-11-08,4.51
Greece,GRC,2021-11-09,4.74
Greece,GRC,2021-11-10,5.08
Greece,GRC,2021-11-11,5.43
Greece,GRC,2021-11-12,5.77
Greece,GRC,2021-11-13,6.05
Greece,GRC,2021-11-14,6.07
Greece,GRC,2021-11-15,6.39
Greece,GRC,2021-11-16,6.86
Greece,GRC,2021-11-17,7.3
Greece,GRC,2021-11-18,7.77
Greece,GRC,2021-11-19,8.23
Greece,GRC,2021-11-20,8.63
Greece,GRC,2021-11-21,8.66
Greece,GRC,2021-11-22,9.13
Greece,GRC,2021-11-23,9.68
Greece,GRC,2021-11-24,10.24
Greece,GRC,2021-11-25,10.85
Greece,GRC,2021-11-26,11.43
Greece,GRC,2021-11-27,11.97
Greece,GRC,2021-11-28,12.04
Greece,GRC,2021-11-29,12.63
Greece,GRC,2021-11-30,13.22
Greece,GRC,2021-12-01,13.86
Greece,GRC,2021-12-02,14.52
Greece,GRC,2021-12-03,15.18
Greece,GRC,2021-12-04,15.85
Greece,GRC,2021-12-05,16.36
Greece,GRC,2021-12-06,17.21
Greece,GRC,2021-12-07,17.94
Greece,GRC,2021-12-08,18.76
Greece,GRC,2021-12-09,19.57
Greece,GRC,2021-12-10,20.38
Greece,GRC,2021-12-11,21.18
Greece,GRC,2021-12-12,21.78
Greece,GRC,2021-12-13,22.47
Greece,GRC,2021-12-14,23.3
Greece,GRC,2021-12-15,24.13
Greece,GRC,2021-12-16,24.95
Greece,GRC,2021-12-17,25.74
Greece,GRC,2021-12-18,26.53
Greece,GRC,2021-12-19,27.21
Greece,GRC,2021-12-20,27.98
Guyana,GUY,2021-12-14,0.73
High income,,2020-12-29,0
High income,,2020-12-30,0
High income,,2020-12-31,0
High income,,2021-01-01,0
High income,,2021-01-02,0
High income,,2021-01-03,0
High income,,2021-01-04,0
High income,,2021-01-05,0
High income,,2021-01-06,0
High income,,2021-01-07,0
High income,,2021-01-08,0
High income,,2021-01-09,0
High income,,2021-01-10,0
High income,,2021-01-11,0
High income,,2021-01-12,0
High income,,2021-01-13,0
High income,,2021-01-14,0
