Entity,Code,Day,total_boosters_per_hundred
European Union,,2021-07-13,0.02
European Union,,2021-07-14,0.02
European Union,,2021-07-15,0.02
European Union,,2021-07-16,0.02
European Union,,2021-07-17,0.02
European Union,,2021-07-18,0.02
European Union,,2021-07-19,0.02
European Union,,2021-07-20,0.02
European Union,,2021-07-21,0.03
European Union,,2021-07-22,0.03
European Union,,2021-07-23,0.03
European Union,,2021-07-24,0.03
European Union,,2021-07-25,0.03
European Union,,2021-07-26,0.03
European Union,,2021-07-27,0.03
European Union,,2021-07-28,0.03
European Union,,2021-07-29,0.03
European Union,,2021-07-30,0.03
European Union,,2021-07-31,0.03
European Union,,2021-08-01,0.03
European Union,,2021-08-02,0.03
European Union,,2021-08-03,0.03
European Union,,2021-08-04,0.03
European Union,,2021-08-05,0.03
European Union,,2021-08-06,0.03
European Union,,2021-08-07,0.03
European Union,,2021-08-08,0.03
European Union,,2021-08-09,0.03
European Union,,2021-08-10,0.03
European Union,,2021-08-11,0.03
European Union,,2021-08-12,0.03
European Union,,2021-08-13,0.03
European Union,,2021-08-14,0.03
European Union,,2021-08-15,0.03
European Union,,2021-08-16,0.03
European Union,,2021-08-17,0.03
European Union,,2021-08-18,0.04
European Union,,2021-08-19,0.04
European Union,,2021-08-20,0.04
European Union,,2021-08-21,0.04
European Union,,2021-08-22,0.04
European Union,,2021-08-23,0.04
European Union,,2021-08-24,0.04
European Union,,2021-08-25,0.04
European Union,,2021-08-26,0.04
European Union,,2021-08-27,0.04
European Union,,2021-08-28,0.04
European Union,,2021-08-29,0.04
European Union,,2021-08-30,0.04
European Union,,2021-08-31,0.12
European Union,,2021-09-01,0.13
European Union,,2021-09-02,0.15
European Union,,2021-09-03,0.16
European Union,,2021-09-04,0.16
European Union,,2021-09-05,0.17
European Union,,2021-09-06,0.19
European Union,,2021-09-07,0.2
European Union,,2021-09-08,0.22
European Union,,2021-09-09,0.24
European Union,,2021-09-10,0.26
European Union,,2021-09-11,0.26
European Union,,2021-09-12,0.27
European Union,,2021-09-13,0.29
European Union,,2021-09-14,0.31
European Union,,2021-09-15,0.34
European Union,,2021-09-16,0.38
European Union,,2021-09-17,0.4
European Union,,2021-09-18,0.41
European Union,,2021-09-19,0.42
European Union,,2021-09-20,0.44
European Union,,2021-09-21,0.48
European Union,,2021-09-22,0.51
European Union,,2021-09-23,0.55
European Union,,2021-09-24,0.58
European Union,,2021-09-25,0.59
European Union,,2021-09-26,0.6
European Union,,2021-09-27,0.63
European Union,,2021-09-28,0.66
European Union,,2021-09-29,0.7
European Union,,2021-09-30,0.75
European Union,,2021-10-01,0.78
European Union,,2021-10-02,0.79
European Union,,2021-10-03,0.8
European Union,,2021-10-04,0.84
European Union,,2021-10-05,0.95
European Union,,2021-10-06,1.01
European Union,,2021-10-07,1.07
European Union,,2021-10-08,1.13
European Union,,2021-10-09,1.15
European Union,,2021-10-10,1.18
European Union,,2021-10-11,1.22
European Union,,2021-10-12,1.28
European Union,,2021-10-13,1.35
European Union,,2021-10-14,1.42
European Union,,2021-10-15,1.48
European Union,,2021-10-16,1.51
European Union,,2021-10-17,1.54
European Union,,2021-10-18,1.6
European Union,,2021-10-19,1.67
European Union,,2021-10-20,1.77
European Union,,2021-10-21,1.85
European Union,,2021-10-22,1.93
European Union,,2021-10-23,1.97
European Union,,2021-10-24,1.99
European Union,,2021-10-25,2.27
European Union,,2021-10-26,2.37
European Union,,2021-10-27,2.56
European Union,,2021-10-28,2.7
European Union,,2021-10-29,2.8
European Union,,2021-10-30,2.87
European Union,,2021-10-31,2.89
European Union,,2021-11-01,2.95
European Union,,2021-11-02,3.08
European Union,,2021-11-03,3.26
European Union,,2021-11-04,3.44
European Union,,2021-11-05,3.59
European Union,,2021-11-06,3.66
European Union,,2021-11-07,3.74
European Union,,2021-11-08,3.9
European Union,,2021-11-09,4.15
European Union,,2021-11-10,4.39
European Union,,2021-11-11,4.62
European Union,,2021-11-12,4.81
European Union,,2021-11-13,4.9
European Union,,2021-11-14,5.02
European Union,,2021-11-15,5.25
European Union,,2021-11-16,5.53
European Union,,2021-11-17,5.86
European Union,,2021-11-18,6.19
European Union,,2021-11-19,6.48
European Union,,2021-11-20,6.63
European Union,,2021-11-21,6.77
European Union,,2021-11-22,7.12
European Union,,2021-11-23,7.52
European Union,,2021-11-24,7.94
European Union,,2021-11-25,8.51
European Union,,2021-11-26,8.9
European Union,,2021-11-27,9.28
European Union,,2021-11-28,9.47
European Union,,2021-11-29,9.99
European Union,,2021-11-30,10.49
European Union,,2021-12-01,11.14
European Union,,2021-12-02,11.78
European Union,,2021-12-03,12.39
European Union,,2021-12-04,12.9
European Union,,2021-12-05,13.13
European Union,,2021-12-06,13.73
European Union,,2021-12-07,14.32
European Union,,2021-12-08,14.99
European Union,,2021-12-09,15.66
European Union,,2021-12-10,16.4
European Union,,2021-12-11,17.03
European Union,,2021-12-12,17.93
European Union,,2021-12-13,18.56
European Union,,2021-12-14,19.4
European Union,,2021-12-15,20.26
European Union,,2021-12-16,21.1
European Union,,2021-12-17,22.28
European Union,,2021-12-18,22.98
European Union,,2021-12-19,23.41
European Union,,2021-12-20,24.08
European Union,,2021-12-21,24.88
European Union,,2021-12-22,25.62
European Union,,2021-12-23,26.12
European Union,,2021-12-24,26.28
European Union,,2021-12-25,26.3
European Union,,2021-12-26,26.47
European Union,,2021-12-27,26.94
European Union,,2021-12-28,27.59
European Union,,2021-12-29,28.06
European Union,,2021-12-30,28.39
Faeroe Islands,FRO,2021-12-22,23.87
Faeroe Islands,FRO,2021-12-27,24.7
Faeroe Islands,FRO,2021-12-28,27.25
Faeroe Islands,FRO,2021-12-30,29.09
Finland,FIN,2021-09-19,0.02
Finland,FIN,2021-09-26,0.29
Finland,FIN,2021-10-03,0.65
Finland,FIN,2021-10-10,0.97
Finland,FIN,2021-10-17,1.24
Finland,FIN,2021-10-24,1.42
Finland,FIN,2021-10-31,1.67
Finland,FIN,2021-11-07,2.01
Finland,FIN,2021-11-14,2.64
Finland,FIN,2021-11-21,3.64
Finland,FIN,2021-11-28,5.02
Finland,FIN,2021-12-05,7.02
Finland,FIN,2021-12-12,9.67
Finland,FIN,2021-12-19,14.06
Finland,FIN,2021-12-24,17.37
Finland,FIN,2021-12-26,17.4
Finland,FIN,2021-12-27,17.44
Finland,FIN,2021-12-28,18.3
Finland,FIN,2021-12-30,19.22
France,FRA,2021-02-17,0
France,FRA,2021-02-18,0
France,FRA,2021-02-19,0
France,FRA,2021-02-20,0
France,FRA,2021-02-21,0
France,FRA,2021-02-22,0
France,FRA,2021-02-23,0
France,FRA,2021-02-24,0
France,FRA,2021-02-25,0
France,FRA,2021-02-26,0
France,FRA,2021-02-27,0
France,FRA,2021-02-28,0
France,FRA,2021-03-01,0
France,FRA,2021-03-02,0
France,FRA,2021-03-03,0
France,FRA,2021-03-04,0
France,FRA,2021-03-05,0
France,FRA,2021-03-06,0
France,FRA,2021-03-07,0
France,FRA,2021-03-08,0
France,FRA,2021-03-09,0
France,FRA,2021-03-10,0
France,FRA,2021-03-11,0
France,FRA,2021-03-12,0
France,FRA,2021-03-13,0
France,FRA,2021-03-14,0
France,FRA,2021-03-15,0
France,FRA,2021-03-16,0
France,FRA,2021-03-17,0
France,FRA,2021-03-18,0
France,FRA,2021-03-19,0
France,FRA,2021-03-20,0
France,FRA,2021-03-21,0
France,FRA,2021-03-22,0
France,FRA,2021-03-23,0
France,FRA,2021-03-24,0
France,FRA,2021-03-25,0
France,FRA,2021-03-26,0
France,FRA,2021-03-27,0
France,FRA,2021-03-28,0
France,FRA,2021-03-29,0
France,FRA,2021-03-30,0
France,FRA,2021-03-31,0
France,FRA,2021-04-01,0
France,FRA,2021-04-02,0
France,FRA,2021-04-03,0
France,FRA,2021-04-04,0
France,FRA,2021-04-05,0
France,FRA,2021-04-06,0
France,FRA,2021-04-07,0
France,FRA,2021-04-08,0
France,FRA,2021-04-09,0
France,FRA,2021-04-10,0
France,FRA,2021-04-11,0
France,FRA,2021-04-12,0
France,FRA,2021-04-13,0
France,FRA,2021-04-14,0
France,FRA,2021-04-15,0
France,FRA,2021-04-16,0
France,FRA,2021-04-17,0
France,FRA,2021-04-18,0
France,FRA,2021-04-19,0
France,FRA,2021-04-20,0
France,FRA,2021-04-21,0
France,FRA,2021-04-22,0.01
France,FRA,2021-04-23,0.01
France,FRA,2021-04-24,0.01
France,FRA,2021-04-25,0.01
France,FRA,2021-04-26,0.01
France,FRA,2021-04-27,0.01
France,FRA,2021-04-28,0.01
France,FRA,2021-04-29,0.01
France,FRA,2021-04-30,0.01
France,FRA,2021-05-01,0.01
France,FRA,2021-05-02,0.02
France,FRA,2021-05-03,0.02
France,FRA,2021-05-04,0.02
France,FRA,2021-05-05,0.02
France,FRA,2021-05-06,0.02
France,FRA,2021-05-07,0.02
France,FRA,2021-05-08,0.02
France,FRA,2021-05-09,0.02
France,FRA,2021-05-10,0.03
France,FRA,2021-05-11,0.03
France,FRA,2021-05-12,0.03
France,FRA,2021-05-13,0.03
France,FRA,2021-05-14,0.03
France,FRA,2021-05-15,0.03
France,FRA,2021-05-16,0.03
France,FRA,2021-05-17,0.04
France,FRA,2021-05-18,0.04
France,FRA,2021-05-19,0.04
France,FRA,2021-05-20,0.04
France,FRA,2021-05-21,0.05
France,FRA,2021-05-22,0.05
France,FRA,2021-05-23,0.05
France,FRA,2021-05-24,0.05
France,FRA,2021-05-25,0.05
France,FRA,2021-05-26,0.06
France,FRA,2021-05-27,0.06
France,FRA,2021-05-28,0.06
France,FRA,2021-05-29,0.06
France,FRA,2021-05-30,0.06
France,FRA,2021-05-31,0.06
France,FRA,2021-06-01,0.07
France,FRA,2021-06-02,0.07
France,FRA,2021-06-03,0.07
France,FRA,2021-06-04,0.07
France,FRA,2021-06-05,0.08
France,FRA,2021-06-06,0.08
France,FRA,2021-06-07,0.08
France,FRA,2021-06-08,0.08
France,FRA,2021-06-09,0.08
France,FRA,2021-06-10,0.09
France,FRA,2021-06-11,0.09
France,FRA,2021-06-12,0.09
France,FRA,2021-06-13,0.09
France,FRA,2021-06-14,0.09
France,FRA,2021-06-15,0.09
France,FRA,2021-06-16,0.09
France,FRA,2021-06-17,0.1
France,FRA,2021-06-18,0.1
France,FRA,2021-06-19,0.1
France,FRA,2021-06-20,0.1
France,FRA,2021-06-21,0.1
France,FRA,2021-06-22,0.1
France,FRA,2021-06-23,0.1
France,FRA,2021-06-24,0.11
France,FRA,2021-06-25,0.11
France,FRA,2021-06-26,0.11
France,FRA,2021-06-27,0.11
France,FRA,2021-06-28,0.11
France,FRA,2021-06-29,0.11
France,FRA,2021-06-30,0.12
France,FRA,2021-07-01,0.12
France,FRA,2021-07-02,0.12
France,FRA,2021-07-03,0.12
France,FRA,2021-07-04,0.12
France,FRA,2021-07-05,0.13
France,FRA,2021-07-06,0.13
France,FRA,2021-07-07,0.13
France,FRA,2021-07-08,0.14
France,FRA,2021-07-09,0.14
France,FRA,2021-07-10,0.14
France,FRA,2021-07-11,0.14
France,FRA,2021-07-12,0.14
France,FRA,2021-07-13,0.15
France,FRA,2021-07-14,0.15
France,FRA,2021-07-15,0.15
France,FRA,2021-07-16,0.15
France,FRA,2021-07-17,0.15
France,FRA,2021-07-18,0.15
France,FRA,2021-07-19,0.16
France,FRA,2021-07-20,0.16
France,FRA,2021-07-21,0.16
France,FRA,2021-07-22,0.16
France,FRA,2021-07-23,0.17
France,FRA,2021-07-24,0.17
France,FRA,2021-07-25,0.17
France,FRA,2021-07-26,0.17
France,FRA,2021-07-27,0.17
France,FRA,2021-07-28,0.18
France,FRA,2021-07-29,0.18
France,FRA,2021-07-30,0.18
France,FRA,2021-07-31,0.18
France,FRA,2021-08-01,0.18
France,FRA,2021-08-02,0.19
France,FRA,2021-08-03,0.19
France,FRA,2021-08-04,0.19
France,FRA,2021-08-05,0.19
France,FRA,2021-08-06,0.2
France,FRA,2021-08-07,0.2
France,FRA,2021-08-08,0.2
France,FRA,2021-08-09,0.2
France,FRA,2021-08-10,0.2
France,FRA,2021-08-11,0.2
France,FRA,2021-08-12,0.21
France,FRA,2021-08-13,0.21
France,FRA,2021-08-14,0.21
France,FRA,2021-08-15,0.21
France,FRA,2021-08-16,0.21
France,FRA,2021-08-17,0.22
France,FRA,2021-08-18,0.22
France,FRA,2021-08-19,0.22
France,FRA,2021-08-20,0.22
France,FRA,2021-08-21,0.22
France,FRA,2021-08-22,0.22
France,FRA,2021-08-23,0.23
France,FRA,2021-08-24,0.23
France,FRA,2021-08-25,0.23
France,FRA,2021-08-26,0.24
France,FRA,2021-08-27,0.24
France,FRA,2021-08-28,0.24
France,FRA,2021-08-29,0.24
France,FRA,2021-08-30,0.25
France,FRA,2021-08-31,0.26
France,FRA,2021-09-01,0.3
France,FRA,2021-09-02,0.34
France,FRA,2021-09-03,0.38
France,FRA,2021-09-04,0.4
France,FRA,2021-09-05,0.41
France,FRA,2021-09-06,0.45
France,FRA,2021-09-07,0.5
France,FRA,2021-09-08,0.55
France,FRA,2021-09-09,0.59
France,FRA,2021-09-10,0.65
France,FRA,2021-09-11,0.66
France,FRA,2021-09-12,0.67
France,FRA,2021-09-13,0.73
France,FRA,2021-09-14,0.81
France,FRA,2021-09-15,0.89
France,FRA,2021-09-16,0.98
France,FRA,2021-09-17,1.06
France,FRA,2021-09-18,1.09
France,FRA,2021-09-19,1.09
France,FRA,2021-09-20,1.16
France,FRA,2021-09-21,1.26
France,FRA,2021-09-22,1.34
France,FRA,2021-09-23,1.43
France,FRA,2021-09-24,1.51
France,FRA,2021-09-25,1.53
France,FRA,2021-09-26,1.54
France,FRA,2021-09-27,1.61
France,FRA,2021-09-28,1.69
France,FRA,2021-09-29,1.77
France,FRA,2021-09-30,1.85
France,FRA,2021-10-01,1.93
France,FRA,2021-10-02,1.97
France,FRA,2021-10-03,1.97
France,FRA,2021-10-04,2.05
France,FRA,2021-10-05,2.14
France,FRA,2021-10-06,2.23
France,FRA,2021-10-07,2.33
France,FRA,2021-10-08,2.45
France,FRA,2021-10-09,2.49
France,FRA,2021-10-10,2.5
France,FRA,2021-10-11,2.59
France,FRA,2021-10-12,2.69
France,FRA,2021-10-13,2.8
France,FRA,2021-10-14,2.9
France,FRA,2021-10-15,3.04
France,FRA,2021-10-16,3.09
France,FRA,2021-10-17,3.1
France,FRA,2021-10-18,3.2
France,FRA,2021-10-19,3.31
France,FRA,2021-10-20,3.46
France,FRA,2021-10-21,3.58
France,FRA,2021-10-22,3.73
France,FRA,2021-10-23,3.8
France,FRA,2021-10-24,3.81
France,FRA,2021-10-25,3.93
France,FRA,2021-10-26,4.06
France,FRA,2021-10-27,4.22
France,FRA,2021-10-28,4.35
France,FRA,2021-10-29,4.52
France,FRA,2021-10-30,4.6
France,FRA,2021-10-31,4.6
France,FRA,2021-11-01,4.61
France,FRA,2021-11-02,4.75
France,FRA,2021-11-03,4.92
France,FRA,2021-11-04,5.08
France,FRA,2021-11-05,5.29
France,FRA,2021-11-06,5.39
France,FRA,2021-11-07,5.4
France,FRA,2021-11-08,5.58
France,FRA,2021-11-09,5.82
France,FRA,2021-11-10,6.1
France,FRA,2021-11-11,6.12
France,FRA,2021-11-12,6.39
France,FRA,2021-11-13,6.51
France,FRA,2021-11-14,6.52
France,FRA,2021-11-15,6.76
France,FRA,2021-11-16,7.06
France,FRA,2021-11-17,7.36
France,FRA,2021-11-18,7.64
France,FRA,2021-11-19,8
France,FRA,2021-11-20,8.15
France,FRA,2021-11-21,8.17
France,FRA,2021-11-22,8.44
France,FRA,2021-11-23,8.78
France,FRA,2021-11-24,9.11
France,FRA,2021-11-25,9.49
France,FRA,2021-11-26,10.06
France,FRA,2021-11-27,10.38
France,FRA,2021-11-28,10.46
France,FRA,2021-11-29,10.97
France,FRA,2021-11-30,11.65
France,FRA,2021-12-01,12.35
France,FRA,2021-12-02,13.13
France,FRA,2021-12-03,14.02
France,FRA,2021-12-04,14.52
France,FRA,2021-12-05,14.66
France,FRA,2021-12-06,15.39
France,FRA,2021-12-07,16.35
France,FRA,2021-12-08,17.23
France,FRA,2021-12-09,18.21
France,FRA,2021-12-10,19.3
France,FRA,2021-12-11,19.95
France,FRA,2021-12-12,20.16
France,FRA,2021-12-13,21.03
France,FRA,2021-12-14,22.16
France,FRA,2021-12-15,23.19
France,FRA,2021-12-16,24.32
France,FRA,2021-12-17,25.51
France,FRA,2021-12-18,26.21
France,FRA,2021-12-19,26.46
France,FRA,2021-12-20,27.33
France,FRA,2021-12-21,28.34
France,FRA,2021-12-22,29.18
France,FRA,2021-12-23,29.83
France,FRA,2021-12-24,29.99
France,FRA,2021-12-25,30
France,FRA,2021-12-26,30.08
France,FRA,2021-12-27,30.73
France,FRA,2021-12-28,31.56
France,FRA,2021-12-29,32.28
Germany,DEU,2020-12-29,0
Germany,DEU,2020-12-30,0
Germany,DEU,2020-12-31,0
Germany,DEU,2021-01-01,0
Germany,DEU,2021-01-02,0
Germany,DEU,2021-01-03,0
Germany,DEU,2021-01-04,0
Germany,DEU,2021-01-05,0
Germany,DEU,2021-01-06,0
Germany,DEU,2021-01-07,0
Germany,DEU,2021-01-08,0
Germany,DEU,2021-01-09,0
Germany,DEU,2021-01-10,0
Germany,DEU,2021-01-11,0
Germany,DEU,2021-01-12,0
Germany,DEU,2021-01-13,0
Germany,DEU,2021-01-14,0
Germany,DEU,2021-01-15,0
Germany,DEU,2021-01-16,0
Germany,DEU,2021-01-17,0
Germany,DEU,2021-01-18,0
Germany,DEU,2021-01-19,0
Germany,DEU,2021-01-20,0
Germany,DEU,2021-01-21,0
Germany,DEU,2021-01-22,0
Germany,DEU,2021-01-23,0
Germany,DEU,2021-01-24,0
Germany,DEU,2021-01-25,0
Germany,DEU,2021-01-26,0
Germany,DEU,2021-01-27,0
Germany,DEU,2021-01-28,0
Germany,DEU,2021-01-29,0
Germany,DEU,2021-01-30,0
Germany,DEU,2021-01-31,0
Germany,DEU,2021-02-01,0
Germany,DEU,2021-02-02,0
Germany,DEU,2021-02-03,0
Germany,DEU,2021-02-04,0
Germany,DEU,2021-02-05,0
Germany,DEU,2021-02-06,0
Germany,DEU,2021-02-07,0
Germany,DEU,2021-02-08,0
Germany,DEU,2021-02-09,0
Germany,DEU,2021-02-10,0
Germany,DEU,2021-02-11,0
Germany,DEU,2021-02-12,0
Germany,DEU,2021-02-13,0
Germany,DEU,2021-02-14,0
Germany,DEU,2021-02-15,0
Germany,DEU,2021-02-16,0
Germany,DEU,2021-02-17,0
Germany,DEU,2021-02-18,0
Germany,DEU,2021-02-19,0
Germany,DEU,2021-02-20,0
Germany,DEU,2021-02-21,0
Germany,DEU,2021-02-22,0
Germany,DEU,2021-02-23,0
Germany,DEU,2021-02-24,0
Germany,DEU,2021-02-25,0
Germany,DEU,2021-02-26,0
Germany,DEU,2021-02-27,0
Germany,DEU,2021-02-28,0
Germany,DEU,2021-03-01,0
Germany,DEU,2021-03-02,0
Germany,DEU,2021-03-03,0
Germany,DEU,2021-03-04,0
Germany,DEU,2021-03-05,0
Germany,DEU,2021-03-06,0
Germany,DEU,2021-03-07,0
Germany,DEU,2021-03-08,0
Germany,DEU,2021-03-09,0
Germany,DEU,2021-03-10,0
Germany,DEU,2021-03-11,0
Germany,DEU,2021-03-12,0
Germany,DEU,2021-03-13,0
Germany,DEU,2021-03-14,0
Germany,DEU,2021-03-15,0
Germany,DEU,2021-03-16,0
Germany,DEU,2021-03-17,0
Germany,DEU,2021-03-18,0
Germany,DEU,2021-03-19,0
Germany,DEU,2021-03-20,0
Germany,DEU,2021-03-21,0
Germany,DEU,2021-03-22,0
Germany,DEU,2021-03-23,0
Germany,DEU,2021-03-24,0
Germany,DEU,2021-03-25,0
Germany,DEU,2021-03-26,0
Germany,DEU,2021-03-27,0
Germany,DEU,2021-03-28,0
Germany,DEU,2021-03-29,0
Germany,DEU,2021-03-30,0
Germany,DEU,2021-03-31,0
Germany,DEU,2021-04-01,0
Germany,DEU,2021-04-02,0
Germany,DEU,2021-04-03,0
Germany,DEU,2021-04-04,0
Germany,DEU,2021-04-05,0
Germany,DEU,2021-04-06,0
Germany,DEU,2021-04-07,0
Germany,DEU,2021-04-08,0
Germany,DEU,2021-04-09,0
Germany,DEU,2021-04-10,0
Germany,DEU,2021-04-11,0
Germany,DEU,2021-04-12,0
Germany,DEU,2021-04-13,0
Germany,DEU,2021-04-14,0
Germany,DEU,2021-04-15,0
Germany,DEU,2021-04-16,0
Germany,DEU,2021-04-17,0
Germany,DEU,2021-04-18,0
Germany,DEU,2021-04-19,0
Germany,DEU,2021-04-20,0
Germany,DEU,2021-04-21,0
Germany,DEU,2021-04-22,0
Germany,DEU,2021-04-23,0
Germany,DEU,2021-04-24,0
Germany,DEU,2021-04-25,0
Germany,DEU,2021-04-26,0
Germany,DEU,2021-04-27,0
Germany,DEU,2021-04-28,0
Germany,DEU,2021-04-29,0
Germany,DEU,2021-04-30,0
Germany,DEU,2021-05-01,0
Germany,DEU,2021-05-02,0
Germany,DEU,2021-05-03,0
Germany,DEU,2021-05-04,0
Germany,DEU,2021-05-05,0
Germany,DEU,2021-05-06,0
Germany,DEU,2021-05-07,0
Germany,DEU,2021-05-08,0
Germany,DEU,2021-05-09,0
Germany,DEU,2021-05-10,0
Germany,DEU,2021-05-11,0
Germany,DEU,2021-05-12,0
Germany,DEU,2021-05-13,0
Germany,DEU,2021-05-14,0
Germany,DEU,2021-05-15,0
Germany,DEU,2021-05-16,0
Germany,DEU,2021-05-17,0
Germany,DEU,2021-05-18,0
Germany,DEU,2021-05-19,0
Germany,DEU,2021-05-20,0
Germany,DEU,2021-05-21,0
Germany,DEU,2021-05-22,0
Germany,DEU,2021-05-23,0
Germany,DEU,2021-05-24,0
Germany,DEU,2021-05-25,0
Germany,DEU,2021-05-26,0
Germany,DEU,2021-05-27,0
Germany,DEU,2021-05-28,0
Germany,DEU,2021-05-29,0
Germany,DEU,2021-05-30,0
Germany,DEU,2021-05-31,0
Germany,DEU,2021-06-01,0
Germany,DEU,2021-06-02,0
Germany,DEU,2021-06-03,0
Germany,DEU,2021-06-04,0
Germany,DEU,2021-06-05,0
Germany,DEU,2021-06-06,0
Germany,DEU,2021-06-07,0
Germany,DEU,2021-06-08,0
Germany,DEU,2021-06-09,0
Germany,DEU,2021-06-10,0
Germany,DEU,2021-06-11,0
Germany,DEU,2021-06-12,0
Germany,DEU,2021-06-13,0
Germany,DEU,2021-06-14,0
Germany,DEU,2021-06-15,0
Germany,DEU,2021-06-16,0
Germany,DEU,2021-06-17,0
Germany,DEU,2021-06-18,0
Germany,DEU,2021-06-19,0
Germany,DEU,2021-06-20,0
Germany,DEU,2021-06-21,0
Germany,DEU,2021-06-22,0
Germany,DEU,2021-06-23,0
Germany,DEU,2021-06-24,0
Germany,DEU,2021-06-25,0
Germany,DEU,2021-06-26,0
Germany,DEU,2021-06-27,0
Germany,DEU,2021-06-28,0
Germany,DEU,2021-06-29,0
Germany,DEU,2021-06-30,0
Germany,DEU,2021-07-01,0
Germany,DEU,2021-07-02,0
Germany,DEU,2021-07-03,0
Germany,DEU,2021-07-04,0
Germany,DEU,2021-07-05,0
Germany,DEU,2021-07-06,0
Germany,DEU,2021-07-07,0
Germany,DEU,2021-07-08,0
Germany,DEU,2021-07-09,0
Germany,DEU,2021-07-10,0
Germany,DEU,2021-07-11,0
Germany,DEU,2021-07-12,0
Germany,DEU,2021-07-13,0
Germany,DEU,2021-07-14,0
Germany,DEU,2021-07-15,0
Germany,DEU,2021-07-16,0
Germany,DEU,2021-07-17,0
Germany,DEU,2021-07-18,0
Germany,DEU,2021-07-19,0
Germany,DEU,2021-07-20,0
Germany,DEU,2021-07-21,0
Germany,DEU,2021-07-22,0
Germany,DEU,2021-07-23,0
Germany,DEU,2021-07-24,0
Germany,DEU,2021-07-25,0
Germany,DEU,2021-07-26,0
Germany,DEU,2021-07-27,0
Germany,DEU,2021-07-28,0
Germany,DEU,2021-07-29,0
Germany,DEU,2021-07-30,0
Germany,DEU,2021-07-31,0
Germany,DEU,2021-08-01,0
Germany,DEU,2021-08-02,0
Germany,DEU,2021-08-03,0
Germany,DEU,2021-08-04,0
Germany,DEU,2021-08-05,0
Germany,DEU,2021-08-06,0
Germany,DEU,2021-08-07,0.01
Germany,DEU,2021-08-08,0.01
Germany,DEU,2021-08-09,0.01
Germany,DEU,2021-08-10,0.01
Germany,DEU,2021-08-11,0.01
Germany,DEU,2021-08-12,0.01
Germany,DEU,2021-08-13,0.01
Germany,DEU,2021-08-14,0.01
Germany,DEU,2021-08-15,0.01
Germany,DEU,2021-08-16,0.01
Germany,DEU,2021-08-17,0.01
Germany,DEU,2021-08-18,0.01
Germany,DEU,2021-08-19,0.01
Germany,DEU,2021-08-20,0.01
Germany,DEU,2021-08-21,0.01
Germany,DEU,2021-08-22,0.01
Germany,DEU,2021-08-23,0.01
Germany,DEU,2021-08-24,0.01
Germany,DEU,2021-08-25,0.01
Germany,DEU,2021-08-26,0.01
Germany,DEU,2021-08-27,0.01
Germany,DEU,2021-08-28,0.02
Germany,DEU,2021-08-29,0.02
Germany,DEU,2021-08-30,0.02
Germany,DEU,2021-08-31,0.02
Germany,DEU,2021-09-01,0.04
Germany,DEU,2021-09-02,0.06
Germany,DEU,2021-09-03,0.08
Germany,DEU,2021-09-04,0.09
Germany,DEU,2021-09-05,0.09
Germany,DEU,2021-09-06,0.11
Germany,DEU,2021-09-07,0.14
Germany,DEU,2021-09-08,0.17
Germany,DEU,2021-09-09,0.2
Germany,DEU,2021-09-10,0.23
Germany,DEU,2021-09-11,0.24
Germany,DEU,2021-09-12,0.24
Germany,DEU,2021-09-13,0.27
Germany,DEU,2021-09-14,0.31
Germany,DEU,2021-09-15,0.36
Germany,DEU,2021-09-16,0.41
Germany,DEU,2021-09-17,0.44
Germany,DEU,2021-09-18,0.45
Germany,DEU,2021-09-19,0.46
Germany,DEU,2021-09-20,0.49
Germany,DEU,2021-09-21,0.54
Germany,DEU,2021-09-22,0.6
Germany,DEU,2021-09-23,0.67
Germany,DEU,2021-09-24,0.71
Germany,DEU,2021-09-25,0.72
Germany,DEU,2021-09-26,0.73
Germany,DEU,2021-09-27,0.76
Germany,DEU,2021-09-28,0.82
Germany,DEU,2021-09-29,0.89
Germany,DEU,2021-09-30,0.95
Germany,DEU,2021-10-01,0.97
Germany,DEU,2021-10-02,0.98
Germany,DEU,2021-10-03,0.98
Germany,DEU,2021-10-04,1
Germany,DEU,2021-10-05,1.06
Germany,DEU,2021-10-06,1.12
Germany,DEU,2021-10-07,1.18
Germany,DEU,2021-10-08,1.23
Germany,DEU,2021-10-09,1.24
Germany,DEU,2021-10-10,1.24
Germany,DEU,2021-10-11,1.27
Germany,DEU,2021-10-12,1.33
Germany,DEU,2021-10-13,1.41
Germany,DEU,2021-10-14,1.48
Germany,DEU,2021-10-15,1.54
Germany,DEU,2021-10-16,1.55
Germany,DEU,2021-10-17,1.55
Germany,DEU,2021-10-18,1.59
Germany,DEU,2021-10-19,1.66
Germany,DEU,2021-10-20,1.75
Germany,DEU,2021-10-21,1.84
Germany,DEU,2021-10-22,1.9
Germany,DEU,2021-10-23,1.92
Germany,DEU,2021-10-24,1.92
Germany,DEU,2021-10-25,1.97
Germany,DEU,2021-10-26,2.08
Germany,DEU,2021-10-27,2.21
Germany,DEU,2021-10-28,2.35
Germany,DEU,2021-10-29,2.46
Germany,DEU,2021-10-30,2.49
Germany,DEU,2021-10-31,2.5
Germany,DEU,2021-11-01,2.53
Germany,DEU,2021-11-02,2.67
Germany,DEU,2021-11-03,2.87
Germany,DEU,2021-11-04,3.07
Germany,DEU,2021-11-05,3.26
Germany,DEU,2021-11-06,3.3
Germany,DEU,2021-11-07,3.32
Germany,DEU,2021-11-08,3.45
