Entity,Code,Day,total_boosters_per_hundred
Canada,CAN,2021-09-13,0.1
Canada,CAN,2021-09-14,0.1
Canada,CAN,2021-09-15,0.1
Canada,CAN,2021-09-16,0.11
Canada,CAN,2021-09-17,0.22
Canada,CAN,2021-09-18,0.23
Canada,CAN,2021-09-19,0.23
Canada,CAN,2021-09-20,0.25
Canada,CAN,2021-09-21,0.26
Canada,CAN,2021-09-22,0.27
Canada,CAN,2021-09-23,0.29
Canada,CAN,2021-09-24,0.42
Canada,CAN,2021-09-25,0.42
Canada,CAN,2021-09-26,0.43
Canada,CAN,2021-09-27,0.45
Canada,CAN,2021-09-28,0.47
Canada,CAN,2021-09-29,0.48
Canada,CAN,2021-09-30,0.5
Canada,CAN,2021-10-01,0.53
Canada,CAN,2021-10-02,0.53
Canada,CAN,2021-10-03,0.53
Canada,CAN,2021-10-04,0.55
Canada,CAN,2021-10-05,0.56
Canada,CAN,2021-10-06,0.68
Canada,CAN,2021-10-07,0.71
Canada,CAN,2021-10-08,0.75
Canada,CAN,2021-10-09,0.76
Canada,CAN,2021-10-10,0.76
Canada,CAN,2021-10-11,0.76
Canada,CAN,2021-10-12,0.81
Canada,CAN,2021-10-13,0.88
Canada,CAN,2021-10-14,0.93
Canada,CAN,2021-10-15,0.98
Canada,CAN,2021-10-16,0.99
Canada,CAN,2021-10-17,0.99
Canada,CAN,2021-10-18,1.06
Canada,CAN,2021-10-19,1.11
Canada,CAN,2021-10-20,1.15
Canada,CAN,2021-10-21,1.2
Canada,CAN,2021-10-22,1.25
Canada,CAN,2021-10-23,1.26
Canada,CAN,2021-10-24,1.27
Canada,CAN,2021-10-25,1.33
Canada,CAN,2021-10-26,1.39
Canada,CAN,2021-10-27,1.43
Canada,CAN,2021-10-28,1.48
Canada,CAN,2021-10-29,1.51
Canada,CAN,2021-10-30,1.53
Canada,CAN,2021-10-31,1.53
Canada,CAN,2021-11-01,1.61
Canada,CAN,2021-11-02,1.68
Canada,CAN,2021-11-03,1.75
Canada,CAN,2021-11-04,1.81
Canada,CAN,2021-11-05,1.87
Canada,CAN,2021-11-06,1.89
Canada,CAN,2021-11-07,1.9
Canada,CAN,2021-11-08,1.98
Canada,CAN,2021-11-09,2.08
Canada,CAN,2021-11-10,2.15
Canada,CAN,2021-11-11,2.18
Canada,CAN,2021-11-12,2.27
Canada,CAN,2021-11-13,2.29
Canada,CAN,2021-11-14,2.3
Canada,CAN,2021-11-15,2.41
Canada,CAN,2021-11-16,2.48
Canada,CAN,2021-11-17,2.54
Canada,CAN,2021-11-18,2.62
Canada,CAN,2021-11-19,2.69
Canada,CAN,2021-11-20,2.7
Canada,CAN,2021-11-21,2.71
Canada,CAN,2021-11-22,2.82
Canada,CAN,2021-11-23,2.85
Canada,CAN,2021-11-24,2.96
Canada,CAN,2021-11-25,3.03
Canada,CAN,2021-11-26,3.11
Canada,CAN,2021-11-27,3.12
Canada,CAN,2021-11-28,3.13
Canada,CAN,2021-11-29,3.25
Canada,CAN,2021-11-30,3.32
Canada,CAN,2021-12-01,3.43
Canada,CAN,2021-12-02,3.53
Canada,CAN,2021-12-03,5.61
Canada,CAN,2021-12-04,5.76
Canada,CAN,2021-12-05,5.84
Canada,CAN,2021-12-06,6.03
Canada,CAN,2021-12-07,6.32
Canada,CAN,2021-12-08,6.6
Canada,CAN,2021-12-09,6.87
Canada,CAN,2021-12-10,7.35
Canada,CAN,2021-12-11,7.58
Canada,CAN,2021-12-12,7.72
Canada,CAN,2021-12-13,8.01
Canada,CAN,2021-12-14,8.56
Canada,CAN,2021-12-15,9.08
Canada,CAN,2021-12-16,9.71
Canada,CAN,2021-12-17,10.41
Canada,CAN,2021-12-18,11
Canada,CAN,2021-12-19,11.44
Canada,CAN,2021-12-20,12.1
Canada,CAN,2021-12-21,13.07
Canada,CAN,2021-12-22,14.09
Canada,CAN,2021-12-23,15.19
Canada,CAN,2021-12-24,16.07
Canada,CAN,2021-12-25,16.29
Canada,CAN,2021-12-26,16.32
Canada,CAN,2021-12-27,16.52
Canada,CAN,2021-12-28,17.2
Canada,CAN,2021-12-29,18.41
Canada,CAN,2021-12-30,19.23
Canada,CAN,2021-12-31,20
Canada,CAN,2022-01-01,20.24
Canada,CAN,2022-01-02,20.29
Canada,CAN,2022-01-03,20.52
Canada,CAN,2022-01-04,21.89
Canada,CAN,2022-01-05,22.81
Canada,CAN,2022-01-06,23.8
Canada,CAN,2022-01-07,24.81
Canada,CAN,2022-01-08,25.52
Canada,CAN,2022-01-09,26.01
Canada,CAN,2022-01-10,26.93
Canada,CAN,2022-01-11,27.93
Canada,CAN,2022-01-12,28.87
Canada,CAN,2022-01-13,29.84
Canada,CAN,2022-01-14,30.75
Canada,CAN,2022-01-15,31.39
Canada,CAN,2022-01-16,31.85
Canada,CAN,2022-01-17,32.85
Canada,CAN,2022-01-18,33.5
Canada,CAN,2022-01-19,34.31
Canada,CAN,2022-01-20,35.08
Canada,CAN,2022-01-21,35.8
Canada,CAN,2022-01-22,36.24
Canada,CAN,2022-01-23,36.57
Canada,CAN,2022-01-24,37.27
Canada,CAN,2022-01-25,37.95
Canada,CAN,2022-01-26,38.5
Canada,CAN,2022-01-27,39.03
Canada,CAN,2022-01-28,39.55
Canada,CAN,2022-01-29,39.87
Canada,CAN,2022-01-30,40.11
Canada,CAN,2022-01-31,40.76
Canada,CAN,2022-02-01,41.17
Canada,CAN,2022-02-02,41.53
Canada,CAN,2022-02-03,41.88
Canada,CAN,2022-02-04,42.17
Canada,CAN,2022-02-05,42.38
Canada,CAN,2022-02-06,42.45
Canada,CAN,2022-02-07,42.88
Canada,CAN,2022-02-08,43.1
Canada,CAN,2022-02-09,43.33
Canada,CAN,2022-02-10,43.55
Canada,CAN,2022-02-11,43.75
Canada,CAN,2022-02-13,44.02
Canada,CAN,2022-02-14,44.13
Canada,CAN,2022-02-15,44.4
Canada,CAN,2022-02-16,44.54
Canada,CAN,2022-02-17,44.64
Canada,CAN,2022-02-18,44.82
Canada,CAN,2022-02-19,44.92
Canada,CAN,2022-02-20,45.02
Canada,CAN,2022-02-21,45.05
Canada,CAN,2022-02-22,45.32
Canada,CAN,2022-02-23,45.42
Canada,CAN,2022-02-24,45.52
Canada,CAN,2022-02-25,45.62
Canada,CAN,2022-02-26,45.7
Canada,CAN,2022-02-27,45.78
Canada,CAN,2022-02-28,46.6
Canada,CAN,2022-03-02,46.72
Canada,CAN,2022-03-04,46.82
Chile,CHL,2021-08-10,0
Chile,CHL,2021-08-11,0.36
Chile,CHL,2021-08-12,0.83
Chile,CHL,2021-08-13,1.34
Chile,CHL,2021-08-14,1.35
Chile,CHL,2021-08-15,1.35
Chile,CHL,2021-08-16,2.18
Chile,CHL,2021-08-17,3.1
Chile,CHL,2021-08-18,3.68
Chile,CHL,2021-08-19,4.24
Chile,CHL,2021-08-20,4.72
Chile,CHL,2021-08-21,4.73
Chile,CHL,2021-08-22,4.74
Chile,CHL,2021-08-23,5.07
Chile,CHL,2021-08-24,5.45
Chile,CHL,2021-08-25,5.88
Chile,CHL,2021-08-26,6.41
Chile,CHL,2021-08-27,6.81
Chile,CHL,2021-08-28,6.82
Chile,CHL,2021-08-29,6.82
Chile,CHL,2021-08-30,7.32
Chile,CHL,2021-08-31,7.79
Chile,CHL,2021-09-01,8.42
Chile,CHL,2021-09-02,9.02
Chile,CHL,2021-09-03,9.45
Chile,CHL,2021-09-04,9.46
Chile,CHL,2021-09-05,9.46
Chile,CHL,2021-09-06,9.86
Chile,CHL,2021-09-07,10.41
Chile,CHL,2021-09-08,11.1
Chile,CHL,2021-09-09,11.75
Chile,CHL,2021-09-10,12.4
Chile,CHL,2021-09-11,12.41
Chile,CHL,2021-09-12,12.42
Chile,CHL,2021-09-13,12.87
Chile,CHL,2021-09-14,13.33
Chile,CHL,2021-09-15,13.69
Chile,CHL,2021-09-16,13.85
Chile,CHL,2021-09-17,13.85
Chile,CHL,2021-09-18,13.85
Chile,CHL,2021-09-19,13.85
Chile,CHL,2021-09-20,14.14
Chile,CHL,2021-09-21,14.52
Chile,CHL,2021-09-22,14.91
Chile,CHL,2021-09-23,15.33
Chile,CHL,2021-09-24,15.69
Chile,CHL,2021-09-25,15.69
Chile,CHL,2021-09-26,15.69
Chile,CHL,2021-09-27,16.12
Chile,CHL,2021-09-28,16.6
Chile,CHL,2021-09-29,17.05
Chile,CHL,2021-09-30,17.45
Chile,CHL,2021-10-01,17.82
Chile,CHL,2021-10-02,17.83
Chile,CHL,2021-10-03,17.83
Chile,CHL,2021-10-04,18.2
Chile,CHL,2021-10-05,18.6
Chile,CHL,2021-10-06,19
Chile,CHL,2021-10-07,19.44
Chile,CHL,2021-10-08,19.88
Chile,CHL,2021-10-09,19.89
Chile,CHL,2021-10-10,19.89
Chile,CHL,2021-10-11,19.9
Chile,CHL,2021-10-12,20.37
Chile,CHL,2021-10-13,20.96
Chile,CHL,2021-10-14,21.55
Chile,CHL,2021-10-15,22.15
Chile,CHL,2021-10-16,22.17
Chile,CHL,2021-10-17,22.18
Chile,CHL,2021-10-18,22.72
Chile,CHL,2021-10-19,23.38
Chile,CHL,2021-10-20,24.1
Chile,CHL,2021-10-21,24.86
Chile,CHL,2021-10-22,25.68
Chile,CHL,2021-10-23,25.72
Chile,CHL,2021-10-24,25.72
Chile,CHL,2021-10-25,26.58
Chile,CHL,2021-10-26,27.59
Chile,CHL,2021-10-27,28.58
Chile,CHL,2021-10-28,29.57
Chile,CHL,2021-10-29,30.5
Chile,CHL,2021-10-30,30.6
Chile,CHL,2021-10-31,30.61
Chile,CHL,2021-11-01,30.62
Chile,CHL,2021-11-02,31.35
Chile,CHL,2021-11-03,32.35
Chile,CHL,2021-11-04,33.32
Chile,CHL,2021-11-05,34.19
Chile,CHL,2021-11-06,34.32
Chile,CHL,2021-11-07,34.34
Chile,CHL,2021-11-08,34.95
Chile,CHL,2021-11-09,35.72
Chile,CHL,2021-11-10,36.43
Chile,CHL,2021-11-11,37.03
Chile,CHL,2021-11-12,37.71
Chile,CHL,2021-11-13,37.84
Chile,CHL,2021-11-14,37.86
Chile,CHL,2021-11-15,38.52
Chile,CHL,2021-11-16,39.18
Chile,CHL,2021-11-17,39.82
Chile,CHL,2021-11-18,40.41
Chile,CHL,2021-11-19,41
Chile,CHL,2021-11-20,41.09
Chile,CHL,2021-11-21,41.1
Chile,CHL,2021-11-22,41.59
Chile,CHL,2021-11-23,42.09
Chile,CHL,2021-11-24,42.58
Chile,CHL,2021-11-25,43.01
Chile,CHL,2021-11-26,43.47
Chile,CHL,2021-11-27,43.57
Chile,CHL,2021-11-28,43.58
Chile,CHL,2021-11-29,44.12
Chile,CHL,2021-11-30,44.79
Chile,CHL,2021-12-01,45.44
Chile,CHL,2021-12-02,46.05
Chile,CHL,2021-12-03,46.66
Chile,CHL,2021-12-04,46.77
Chile,CHL,2021-12-05,46.79
Chile,CHL,2021-12-06,47.43
Chile,CHL,2021-12-07,48.11
Chile,CHL,2021-12-08,48.13
Chile,CHL,2021-12-09,48.63
Chile,CHL,2021-12-10,49.12
Chile,CHL,2021-12-11,49.23
Chile,CHL,2021-12-12,49.25
Chile,CHL,2021-12-13,49.84
Chile,CHL,2021-12-14,50.41
Chile,CHL,2021-12-15,50.93
Chile,CHL,2021-12-16,51.39
Chile,CHL,2021-12-17,51.81
Chile,CHL,2021-12-18,51.89
Chile,CHL,2021-12-19,51.91
Chile,CHL,2021-12-20,52.38
Chile,CHL,2021-12-21,52.84
Chile,CHL,2021-12-22,53.22
Chile,CHL,2021-12-23,53.52
Chile,CHL,2021-12-24,53.6
Chile,CHL,2021-12-25,53.6
Chile,CHL,2021-12-26,53.61
Chile,CHL,2021-12-27,54.29
Chile,CHL,2021-12-28,55.23
Chile,CHL,2021-12-29,56.24
Chile,CHL,2021-12-30,57.21
Chile,CHL,2021-12-31,57.47
Chile,CHL,2022-01-01,57.47
Chile,CHL,2022-01-02,57.47
Chile,CHL,2022-01-03,58.23
Chile,CHL,2022-01-04,58.93
Chile,CHL,2022-01-05,59.51
Chile,CHL,2022-01-06,60
Chile,CHL,2022-01-07,60.48
Chile,CHL,2022-01-08,60.54
Chile,CHL,2022-01-09,60.55
Chile,CHL,2022-01-10,61.07
Chile,CHL,2022-01-11,61.5
Chile,CHL,2022-01-12,61.88
Chile,CHL,2022-01-13,62.2
Chile,CHL,2022-01-14,62.51
Chile,CHL,2022-01-15,62.56
Chile,CHL,2022-01-16,62.56
Chile,CHL,2022-01-17,62.9
Chile,CHL,2022-01-18,63.17
Chile,CHL,2022-01-19,63.46
Chile,CHL,2022-01-20,63.93
Chile,CHL,2022-01-21,64.32
Chile,CHL,2022-01-22,64.36
Chile,CHL,2022-01-23,64.36
Chile,CHL,2022-01-24,64.75
Chile,CHL,2022-01-25,65.08
Chile,CHL,2022-01-26,65.36
Chile,CHL,2022-01-27,65.6
Chile,CHL,2022-01-28,65.85
Chile,CHL,2022-01-29,65.88
Chile,CHL,2022-01-30,65.88
Chile,CHL,2022-01-31,66.17
Chile,CHL,2022-02-01,66.41
Chile,CHL,2022-02-02,66.63
Chile,CHL,2022-02-03,66.83
Chile,CHL,2022-02-04,67.04
Chile,CHL,2022-02-05,67.06
Chile,CHL,2022-02-06,67.06
Chile,CHL,2022-02-07,67.49
Chile,CHL,2022-02-08,67.87
Chile,CHL,2022-02-09,68.17
Chile,CHL,2022-02-10,68.42
Chile,CHL,2022-02-11,68.64
Chile,CHL,2022-02-12,68.66
Chile,CHL,2022-02-13,68.67
Chile,CHL,2022-02-14,69.34
Chile,CHL,2022-02-15,69.93
Chile,CHL,2022-02-16,70.44
Chile,CHL,2022-02-17,70.89
Chile,CHL,2022-02-18,71.25
Chile,CHL,2022-02-19,71.28
Chile,CHL,2022-02-20,71.28
Chile,CHL,2022-02-21,71.92
Chile,CHL,2022-02-22,72.48
Chile,CHL,2022-02-23,72.95
Chile,CHL,2022-02-24,73.36
Chile,CHL,2022-02-25,73.72
Chile,CHL,2022-02-26,73.74
Chile,CHL,2022-02-27,73.74
Chile,CHL,2022-02-28,74.41
Chile,CHL,2022-03-01,75.01
Chile,CHL,2022-03-02,75.5
Chile,CHL,2022-03-03,75.81
China,CHN,2021-11-05,2.63
China,CHN,2021-11-12,3.42
China,CHN,2021-11-19,4.55
China,CHN,2021-12-03,6.67
China,CHN,2021-12-10,8.35
China,CHN,2022-01-06,22.92
China,CHN,2022-02-07,31.84
China,CHN,2022-02-25,38.41
Colombia,COL,2021-12-18,5.22
Colombia,COL,2021-12-19,5.27
Colombia,COL,2021-12-22,5.67
Colombia,COL,2021-12-24,5.82
Colombia,COL,2021-12-26,5.85
Colombia,COL,2021-12-27,6.01
Colombia,COL,2021-12-29,6.32
Colombia,COL,2021-12-30,6.45
Colombia,COL,2021-12-31,6.49
Colombia,COL,2022-01-02,6.52
Colombia,COL,2022-01-03,6.69
Colombia,COL,2022-01-04,6.87
Colombia,COL,2022-01-05,7.05
Colombia,COL,2022-01-06,7.24
Colombia,COL,2022-01-08,7.55
Colombia,COL,2022-01-09,7.63
Colombia,COL,2022-01-10,7.7
Colombia,COL,2022-01-11,7.86
Colombia,COL,2022-01-12,8.09
Colombia,COL,2022-01-13,8.32
Colombia,COL,2022-01-14,8.55
Colombia,COL,2022-01-15,8.75
Colombia,COL,2022-01-17,8.85
Colombia,COL,2022-01-18,9.27
Colombia,COL,2022-01-19,9.46
Colombia,COL,2022-01-21,9.83
Colombia,COL,2022-01-23,10.02
Colombia,COL,2022-01-24,10.14
Colombia,COL,2022-01-25,10.27
Colombia,COL,2022-01-27,10.57
Colombia,COL,2022-01-28,10.73
Colombia,COL,2022-01-29,10.9
Colombia,COL,2022-01-30,10.98
Colombia,COL,2022-01-31,11.15
Colombia,COL,2022-02-01,11.33
Colombia,COL,2022-02-02,11.74
Colombia,COL,2022-02-04,12.05
Colombia,COL,2022-02-05,12.24
Colombia,COL,2022-02-06,12.34
Colombia,COL,2022-02-07,12.56
Colombia,COL,2022-02-08,12.8
Colombia,COL,2022-02-09,13.09
Colombia,COL,2022-02-10,13.36
Colombia,COL,2022-02-11,13.64
Colombia,COL,2022-02-12,13.87
Colombia,COL,2022-02-13,13.97
Colombia,COL,2022-02-14,14.22
Colombia,COL,2022-02-15,14.49
Colombia,COL,2022-02-16,14.72
Colombia,COL,2022-02-17,14.94
Colombia,COL,2022-02-19,15.18
Colombia,COL,2022-02-20,15.44
Colombia,COL,2022-02-21,15.64
Colombia,COL,2022-02-22,15.86
Colombia,COL,2022-02-23,16.05
Costa Rica,CRI,2021-11-01,0.35
Costa Rica,CRI,2021-11-08,0.46
Costa Rica,CRI,2021-11-15,0.5
Costa Rica,CRI,2021-11-22,0.58
Costa Rica,CRI,2021-11-29,0.69
Costa Rica,CRI,2021-12-06,0.76
Costa Rica,CRI,2021-12-13,1.21
Costa Rica,CRI,2021-12-21,3.91
Costa Rica,CRI,2021-12-27,5.96
Costa Rica,CRI,2022-01-03,7.4
Costa Rica,CRI,2022-01-10,8.96
Costa Rica,CRI,2022-01-17,10.1
Costa Rica,CRI,2022-01-25,10.73
Costa Rica,CRI,2022-01-31,11.27
Costa Rica,CRI,2022-02-07,11.97
Costa Rica,CRI,2022-02-14,13.6
Costa Rica,CRI,2022-02-21,20.04
Costa Rica,CRI,2022-02-28,25.81
Croatia,HRV,2022-01-09,14.57
Cuba,CUB,2021-12-20,7.88
Cuba,CUB,2021-12-21,8.19
Cuba,CUB,2021-12-22,8.65
Cuba,CUB,2021-12-23,9.33
Cuba,CUB,2021-12-24,10.28
Cuba,CUB,2021-12-25,11.71
Cuba,CUB,2021-12-26,12.45
Cuba,CUB,2021-12-27,12.8
Cuba,CUB,2021-12-28,14.23
Cuba,CUB,2021-12-30,17.86
Cuba,CUB,2021-12-31,19.21
Cuba,CUB,2022-01-01,19.33
Cuba,CUB,2022-01-02,19.36
Cuba,CUB,2022-01-03,19.39
Cuba,CUB,2022-01-04,19.52
Cuba,CUB,2022-01-05,20.21
Cuba,CUB,2022-01-06,21.34
Cuba,CUB,2022-01-07,22.78
Cuba,CUB,2022-01-08,24.33
Cuba,CUB,2022-01-09,25.75
Cuba,CUB,2022-01-10,26.64
Cuba,CUB,2022-01-11,28.03
Cuba,CUB,2022-01-12,29.56
Cuba,CUB,2022-01-13,31.35
Cuba,CUB,2022-01-14,33.24
Cuba,CUB,2022-01-15,35.04
Cuba,CUB,2022-01-16,36.22
Cuba,CUB,2022-01-17,36.78
Cuba,CUB,2022-01-18,37.87
Cuba,CUB,2022-01-19,38.95
Cuba,CUB,2022-01-20,40.16
Cuba,CUB,2022-01-21,41.2
Cuba,CUB,2022-01-22,42.15
Cuba,CUB,2022-01-23,42.74
Cuba,CUB,2022-01-24,43.08
Cuba,CUB,2022-01-25,43.08
Cuba,CUB,2022-01-26,44.66
Cuba,CUB,2022-01-27,45.46
Cuba,CUB,2022-01-28,46.12
Cuba,CUB,2022-01-29,46.89
Cuba,CUB,2022-01-30,47.26
Cuba,CUB,2022-01-31,47.35
Cuba,CUB,2022-02-01,47.72
Cuba,CUB,2022-02-04,48.98
Cuba,CUB,2022-02-05,49.37
Cuba,CUB,2022-02-06,49.6
Cuba,CUB,2022-02-07,49.65
Cuba,CUB,2022-02-08,49.91
Cuba,CUB,2022-02-09,50.14
Cuba,CUB,2022-02-10,50.37
Cuba,CUB,2022-02-11,50.57
Cuba,CUB,2022-02-12,50.76
Cuba,CUB,2022-02-13,50.87
Cuba,CUB,2022-02-14,50.89
Cuba,CUB,2022-02-15,51.04
Cuba,CUB,2022-02-16,51.21
Cuba,CUB,2022-02-17,51.4
Cuba,CUB,2022-02-18,51.57
Cuba,CUB,2022-02-19,51.76
Cuba,CUB,2022-02-20,51.83
Cuba,CUB,2022-02-21,51.85
Cuba,CUB,2022-02-22,52.01
Cuba,CUB,2022-02-23,52.15
Cuba,CUB,2022-02-24,52.3
Cuba,CUB,2022-02-25,52.47
Cuba,CUB,2022-02-26,52.6
Cuba,CUB,2022-02-27,52.68
Cuba,CUB,2022-02-28,52.69
Cuba,CUB,2022-03-01,52.79
Cuba,CUB,2022-03-02,52.91
Curacao,CUW,2021-12-30,9.47
Curacao,CUW,2021-12-31,9.77
Curacao,CUW,2022-01-02,10.72
Curacao,CUW,2022-01-03,11.51
Curacao,CUW,2022-01-04,12.48
Curacao,CUW,2022-01-05,13.35
Curacao,CUW,2022-01-06,14.41
Curacao,CUW,2022-01-07,15.37
Curacao,CUW,2022-01-08,16.99
Curacao,CUW,2022-01-09,17
Curacao,CUW,2022-01-10,17.9
Curacao,CUW,2022-01-11,18.15
Curacao,CUW,2022-01-12,18.75
Curacao,CUW,2022-01-13,18.94
Curacao,CUW,2022-01-14,19.32
Curacao,CUW,2022-01-15,19.71
Curacao,CUW,2022-01-16,19.9
Curacao,CUW,2022-01-17,20.13
Curacao,CUW,2022-01-18,20.44
Curacao,CUW,2022-01-19,20.63
Curacao,CUW,2022-01-20,20.84
Curacao,CUW,2022-01-21,21.17
Curacao,CUW,2022-01-22,21.24
Curacao,CUW,2022-01-23,21.43
Curacao,CUW,2022-01-25,21.62
Curacao,CUW,2022-01-27,21.75
Curacao,CUW,2022-01-28,21.92
Curacao,CUW,2022-01-29,22.08
Curacao,CUW,2022-01-30,22.16
Curacao,CUW,2022-01-31,22.29
Curacao,CUW,2022-02-01,22.41
Curacao,CUW,2022-02-02,22.53
Curacao,CUW,2022-02-03,22.63
Curacao,CUW,2022-02-04,22.74
Curacao,CUW,2022-02-05,22.89
Curacao,CUW,2022-02-06,22.91
Curacao,CUW,2022-02-07,23
Curacao,CUW,2022-02-08,23.08
Curacao,CUW,2022-02-09,23.15
Curacao,CUW,2022-02-10,23.19
Curacao,CUW,2022-02-11,23.28
Curacao,CUW,2022-02-12,23.35
Curacao,CUW,2022-02-13,23.39
Curacao,CUW,2022-02-14,23.44
Curacao,CUW,2022-02-15,23.49
Curacao,CUW,2022-02-16,23.53
Curacao,CUW,2022-02-17,23.58
Curacao,CUW,2022-02-18,23.62
Curacao,CUW,2022-02-19,23.67
Curacao,CUW,2022-02-20,23.71
Curacao,CUW,2022-02-21,23.74
Curacao,CUW,2022-02-22,23.78
Curacao,CUW,2022-02-23,23.8
Curacao,CUW,2022-02-24,23.84
Curacao,CUW,2022-02-25,23.86
Curacao,CUW,2022-02-26,23.89
Curacao,CUW,2022-02-27,23.91
Curacao,CUW,2022-03-03,23.98
Curacao,CUW,2022-03-04,24.02
Cyprus,CYP,2021-10-02,1.36
Cyprus,CYP,2021-10-05,1.7
Cyprus,CYP,2021-10-07,2.16
Cyprus,CYP,2021-10-10,2.36
Cyprus,CYP,2021-10-11,2.72
Cyprus,CYP,2021-10-12,2.91
Cyprus,CYP,2021-10-14,3.34
Cyprus,CYP,2021-10-19,3.73
Cyprus,CYP,2021-10-20,3.89
Cyprus,CYP,2021-10-25,4.19
Cyprus,CYP,2021-10-27,4.38
Cyprus,CYP,2021-10-30,4.46
Cyprus,CYP,2021-11-02,4.59
Cyprus,CYP,2021-11-03,4.8
Cyprus,CYP,2021-11-04,5
Cyprus,CYP,2021-11-08,5.3
Cyprus,CYP,2021-11-11,5.97
Cyprus,CYP,2021-11-13,6.21
Cyprus,CYP,2021-11-16,6.89
Cyprus,CYP,2021-11-18,7.62
Cyprus,CYP,2021-11-21,8.05
Cyprus,CYP,2021-11-23,9.44
Cyprus,CYP,2021-11-25,10.9
Cyprus,CYP,2021-11-27,11.84
Cyprus,CYP,2021-12-01,14.38
Cyprus,CYP,2021-12-04,16.29
Cyprus,CYP,2021-12-07,18.03
Cyprus,CYP,2021-12-08,18.8
Cyprus,CYP,2021-12-11,20.75
Cyprus,CYP,2021-12-14,22.75
Cyprus,CYP,2021-12-15,23.74
Cyprus,CYP,2021-12-20,27.47
Cyprus,CYP,2021-12-21,28.25
Cyprus,CYP,2021-12-23,29.94
Cyprus,CYP,2022-01-08,36.63
Cyprus,CYP,2022-01-10,37.33
Cyprus,CYP,2022-01-12,38.66
Cyprus,CYP,2022-01-13,39.3
Cyprus,CYP,2022-01-15,40.23
Cyprus,CYP,2022-01-20,42.27
Cyprus,CYP,2022-01-22,43.11
Cyprus,CYP,2022-01-24,43.38
Cyprus,CYP,2022-01-26,44.04
Cyprus,CYP,2022-01-27,44.26
Cyprus,CYP,2022-01-31,45.12
Cyprus,CYP,2022-02-02,45.65
Cyprus,CYP,2022-02-03,45.84
Cyprus,CYP,2022-02-06,46.35
Cyprus,CYP,2022-02-08,46.8
Cyprus,CYP,2022-02-09,47.06
Cyprus,CYP,2022-02-13,47.68
Cyprus,CYP,2022-02-14,47.82
Cyprus,CYP,2022-02-15,47.96
Cyprus,CYP,2022-02-16,48.12
Cyprus,CYP,2022-02-17,48.23
Cyprus,CYP,2022-02-19,48.51
Cyprus,CYP,2022-02-21,48.6
Cyprus,CYP,2022-02-22,48.71
Cyprus,CYP,2022-02-23,48.83
Cyprus,CYP,2022-02-26,49.14
Czechia,CZE,2021-06-30,0
Czechia,CZE,2021-07-01,0
Czechia,CZE,2021-07-02,0
Czechia,CZE,2021-07-03,0
Czechia,CZE,2021-07-04,0
Czechia,CZE,2021-07-05,0
Czechia,CZE,2021-07-06,0
Czechia,CZE,2021-07-07,0
Czechia,CZE,2021-07-08,0
Czechia,CZE,2021-07-09,0
Czechia,CZE,2021-07-10,0
Czechia,CZE,2021-07-11,0
Czechia,CZE,2021-07-12,0
Czechia,CZE,2021-07-13,0
Czechia,CZE,2021-07-14,0
Czechia,CZE,2021-07-15,0
Czechia,CZE,2021-07-16,0
Czechia,CZE,2021-07-17,0
Czechia,CZE,2021-07-18,0
Czechia,CZE,2021-07-19,0
Czechia,CZE,2021-07-20,0
Czechia,CZE,2021-07-21,0
Czechia,CZE,2021-07-22,0
Czechia,CZE,2021-07-23,0
Czechia,CZE,2021-07-24,0
Czechia,CZE,2021-07-25,0
Czechia,CZE,2021-07-26,0
Czechia,CZE,2021-07-27,0
Czechia,CZE,2021-07-28,0
Czechia,CZE,2021-07-29,0
Czechia,CZE,2021-07-30,0
Czechia,CZE,2021-07-31,0
Czechia,CZE,2021-08-01,0
Czechia,CZE,2021-08-02,0
Czechia,CZE,2021-08-03,0
Czechia,CZE,2021-08-04,0
Czechia,CZE,2021-08-05,0
Czechia,CZE,2021-08-06,0
Czechia,CZE,2021-08-07,0
Czechia,CZE,2021-08-08,0
Czechia,CZE,2021-08-09,0
Czechia,CZE,2021-08-10,0
Czechia,CZE,2021-08-11,0
Czechia,CZE,2021-08-12,0
Czechia,CZE,2021-08-13,0
Czechia,CZE,2021-08-14,0
Czechia,CZE,2021-08-15,0
Czechia,CZE,2021-08-16,0
Czechia,CZE,2021-08-17,0
Czechia,CZE,2021-08-18,0
Czechia,CZE,2021-08-19,0
Czechia,CZE,2021-08-20,0
Czechia,CZE,2021-08-21,0
Czechia,CZE,2021-08-22,0
Czechia,CZE,2021-08-23,0
Czechia,CZE,2021-08-24,0
Czechia,CZE,2021-08-25,0
Czechia,CZE,2021-08-26,0
Czechia,CZE,2021-08-27,0
Czechia,CZE,2021-08-28,0
Czechia,CZE,2021-08-29,0
Czechia,CZE,2021-08-30,0
Czechia,CZE,2021-08-31,0
Czechia,CZE,2021-09-01,0
Czechia,CZE,2021-09-02,0
Czechia,CZE,2021-09-03,0
Czechia,CZE,2021-09-04,0
Czechia,CZE,2021-09-05,0
Czechia,CZE,2021-09-06,0
Czechia,CZE,2021-09-07,0
Czechia,CZE,2021-09-08,0
Czechia,CZE,2021-09-09,0
Czechia,CZE,2021-09-10,0
Czechia,CZE,2021-09-11,0
Czechia,CZE,2021-09-12,0
Czechia,CZE,2021-09-13,0
Czechia,CZE,2021-09-14,0
Czechia,CZE,2021-09-15,0
