Entity,Code,Day,total_boosters_per_hundred
Africa,,2022-06-05,1.71
Africa,,2022-06-06,1.71
Africa,,2022-06-07,1.71
Africa,,2022-06-08,1.71
Africa,,2022-06-09,1.71
Africa,,2022-06-10,1.71
Africa,,2022-06-11,1.71
Africa,,2022-06-12,1.71
Africa,,2022-06-13,1.71
Africa,,2022-06-14,1.82
Africa,,2022-06-15,1.83
Africa,,2022-06-16,1.83
Africa,,2022-06-17,1.83
Africa,,2022-06-18,1.83
Africa,,2022-06-19,1.9
Africa,,2022-06-20,1.92
Africa,,2022-06-21,1.92
Africa,,2022-06-22,1.93
Africa,,2022-06-23,1.93
Africa,,2022-06-24,1.93
Africa,,2022-06-25,1.93
Africa,,2022-06-26,2.04
Africa,,2022-06-27,2.07
Africa,,2022-06-28,2.07
Africa,,2022-06-29,2.1
Africa,,2022-06-30,2.1
Africa,,2022-07-01,2.1
Africa,,2022-07-02,2.1
Africa,,2022-07-03,2.13
Africa,,2022-07-04,2.13
Africa,,2022-07-05,2.15
Africa,,2022-07-06,2.15
Africa,,2022-07-07,2.15
Africa,,2022-07-08,2.15
Africa,,2022-07-09,2.15
Africa,,2022-07-10,2.2
Africa,,2022-07-11,2.2
Africa,,2022-07-12,2.2
Africa,,2022-07-13,2.21
Africa,,2022-07-14,2.21
Africa,,2022-07-15,2.21
Africa,,2022-07-16,2.23
Africa,,2022-07-17,2.26
Africa,,2022-07-18,2.26
Africa,,2022-07-19,2.3
Africa,,2022-07-20,2.3
Africa,,2022-07-21,2.3
Africa,,2022-07-22,2.3
Africa,,2022-07-23,2.3
Africa,,2022-07-24,2.32
Africa,,2022-07-25,2.32
Africa,,2022-07-26,2.32
Africa,,2022-07-27,2.35
Africa,,2022-07-28,2.35
Africa,,2022-07-29,2.35
Africa,,2022-07-30,2.36
Africa,,2022-07-31,2.4
Africa,,2022-08-01,2.4
Africa,,2022-08-02,2.4
Africa,,2022-08-03,2.4
Africa,,2022-08-04,2.4
Africa,,2022-08-05,2.4
Africa,,2022-08-06,2.4
Africa,,2022-08-07,3.08
Africa,,2022-08-08,3.08
Africa,,2022-08-09,3.08
Africa,,2022-08-10,3.08
Africa,,2022-08-11,3.08
Africa,,2022-08-12,3.08
Africa,,2022-08-13,3.08
Africa,,2022-08-14,3.18
Africa,,2022-08-15,3.19
Africa,,2022-08-16,3.19
Africa,,2022-08-17,3.19
Africa,,2022-08-18,3.19
Africa,,2022-08-19,3.19
Africa,,2022-08-20,3.2
Africa,,2022-08-21,3.3
Africa,,2022-08-22,3.3
Africa,,2022-08-23,3.3
Africa,,2022-08-24,3.3
Africa,,2022-08-25,3.3
Africa,,2022-08-26,3.3
Africa,,2022-08-27,3.3
Africa,,2022-08-28,3.31
Africa,,2022-08-29,3.31
Africa,,2022-08-30,3.33
Africa,,2022-08-31,3.33
Africa,,2022-09-01,3.33
Africa,,2022-09-02,3.33
Africa,,2022-09-03,3.33
Africa,,2022-09-04,3.44
Africa,,2022-09-05,3.44
Africa,,2022-09-06,3.44
Africa,,2022-09-07,3.44
Africa,,2022-09-08,3.44
Africa,,2022-09-09,3.44
Africa,,2022-09-10,3.44
Africa,,2022-09-11,3.46
Africa,,2022-09-12,3.46
Africa,,2022-09-13,3.46
Africa,,2022-09-14,3.46
Africa,,2022-09-15,3.46
Africa,,2022-09-16,3.46
Africa,,2022-09-17,3.46
Africa,,2022-09-18,3.46
Africa,,2022-09-19,3.46
Africa,,2022-09-20,3.46
Africa,,2022-09-21,3.46
Africa,,2022-09-22,3.46
Africa,,2022-09-23,3.46
Africa,,2022-09-24,3.46
Africa,,2022-09-25,3.57
Africa,,2022-09-26,3.57
Africa,,2022-09-27,3.57
Africa,,2022-09-28,3.57
Africa,,2022-09-29,3.59
Africa,,2022-09-30,3.59
Africa,,2022-10-01,3.59
Africa,,2022-10-02,3.65
Africa,,2022-10-03,3.65
Africa,,2022-10-04,3.65
Africa,,2022-10-05,3.65
Africa,,2022-10-06,3.65
Africa,,2022-10-07,3.65
Africa,,2022-10-08,3.65
Africa,,2022-10-09,3.72
Africa,,2022-10-10,3.72
Africa,,2022-10-11,3.72
Africa,,2022-10-12,3.73
Africa,,2022-10-13,3.73
Africa,,2022-10-14,3.73
Africa,,2022-10-15,3.73
Africa,,2022-10-16,3.76
Africa,,2022-10-17,3.76
Africa,,2022-10-18,3.76
Africa,,2022-10-19,3.76
Africa,,2022-10-20,3.76
Africa,,2022-10-21,3.76
Africa,,2022-10-22,3.76
Africa,,2022-10-23,3.8
Africa,,2022-10-24,3.8
Africa,,2022-10-25,3.8
Africa,,2022-10-26,3.8
Africa,,2022-10-27,3.8
Africa,,2022-10-28,3.8
Africa,,2022-10-29,3.8
Africa,,2022-10-30,3.87
Africa,,2022-10-31,3.87
Africa,,2022-11-01,3.87
Africa,,2022-11-02,3.87
Africa,,2022-11-03,3.87
Albania,ALB,2021-11-03,0.1
Albania,ALB,2021-11-06,0.29
Albania,ALB,2021-11-07,0.31
Albania,ALB,2021-11-09,0.53
Albania,ALB,2021-11-10,0.65
Albania,ALB,2021-11-11,0.76
Albania,ALB,2021-11-14,0.99
Albania,ALB,2021-11-16,1.23
Albania,ALB,2021-11-17,1.35
Albania,ALB,2021-11-18,1.46
Albania,ALB,2021-11-21,1.67
Albania,ALB,2021-11-24,2.02
Albania,ALB,2021-11-25,2.13
Albania,ALB,2021-11-28,2.3
Albania,ALB,2021-11-30,2.37
Albania,ALB,2021-12-01,2.48
Albania,ALB,2021-12-03,2.75
Albania,ALB,2021-12-05,2.89
Albania,ALB,2021-12-06,3.01
Albania,ALB,2021-12-07,3.15
Albania,ALB,2021-12-08,3.21
Albania,ALB,2021-12-12,3.56
Albania,ALB,2021-12-13,3.7
Albania,ALB,2021-12-14,3.85
Albania,ALB,2021-12-15,4
Albania,ALB,2021-12-18,4.33
Albania,ALB,2021-12-21,4.59
Albania,ALB,2021-12-23,4.79
Albania,ALB,2021-12-28,5.07
Albania,ALB,2022-01-04,5.32
Albania,ALB,2022-01-05,5.41
Albania,ALB,2022-01-08,5.73
Albania,ALB,2022-01-10,5.86
Albania,ALB,2022-01-11,5.96
Albania,ALB,2022-01-30,7.11
Albania,ALB,2022-02-01,7.23
Albania,ALB,2022-02-06,7.46
Albania,ALB,2022-02-07,7.52
Albania,ALB,2022-02-13,7.78
Albania,ALB,2022-02-14,7.83
Albania,ALB,2022-02-15,7.88
Albania,ALB,2022-02-16,7.92
Albania,ALB,2022-02-20,8.07
Albania,ALB,2022-02-27,8.32
Albania,ALB,2022-03-01,8.41
Albania,ALB,2022-03-07,8.64
Albania,ALB,2022-03-10,8.74
Albania,ALB,2022-03-14,8.83
Albania,ALB,2022-03-15,8.87
Albania,ALB,2022-03-24,9.15
Albania,ALB,2022-03-29,9.31
Albania,ALB,2022-03-31,9.39
Albania,ALB,2022-04-04,9.52
Albania,ALB,2022-04-07,9.68
Albania,ALB,2022-04-11,9.81
Albania,ALB,2022-04-14,9.93
Albania,ALB,2022-04-20,10.08
Albania,ALB,2022-04-24,10.24
Albania,ALB,2022-05-01,10.4
Albania,ALB,2022-05-15,10.66
Albania,ALB,2022-05-22,10.79
Albania,ALB,2022-05-29,10.92
Albania,ALB,2022-06-05,11.04
Albania,ALB,2022-06-19,11.29
Albania,ALB,2022-06-26,11.42
Albania,ALB,2022-07-10,11.65
Albania,ALB,2022-07-24,11.9
Albania,ALB,2022-07-31,12.01
Albania,ALB,2022-08-21,12.26
Albania,ALB,2022-09-04,12.41
Albania,ALB,2022-09-18,12.53
Albania,ALB,2022-09-25,12.57
Albania,ALB,2022-10-16,12.78
Algeria,DZA,2021-11-21,0.03
Algeria,DZA,2021-11-25,0.05
Algeria,DZA,2021-11-29,0.06
Algeria,DZA,2022-02-17,0.83
Algeria,DZA,2022-02-24,0.95
Algeria,DZA,2022-03-04,0.97
Algeria,DZA,2022-03-09,1.09
Algeria,DZA,2022-04-24,1.14
Algeria,DZA,2022-05-01,1.14
Algeria,DZA,2022-05-29,1.14
Algeria,DZA,2022-09-04,1.28
Andorra,AND,2021-12-12,10.68
Andorra,AND,2021-12-26,10.98
Andorra,AND,2022-01-16,30.98
Andorra,AND,2022-03-13,51.12
Andorra,AND,2022-03-27,51.3
Andorra,AND,2022-04-10,51.41
Andorra,AND,2022-04-24,51.58
Andorra,AND,2022-05-01,51.84
Andorra,AND,2022-05-22,52.19
Andorra,AND,2022-05-29,52.28
Andorra,AND,2022-06-12,52.4
Andorra,AND,2022-06-26,52.65
Andorra,AND,2022-07-03,52.73
Andorra,AND,2022-07-10,52.83
Andorra,AND,2022-08-21,53.49
Andorra,AND,2022-09-04,53.64
Andorra,AND,2022-09-11,53.66
Andorra,AND,2022-10-16,53.78
Angola,AGO,2022-02-17,0.39
Angola,AGO,2022-03-04,0.64
Angola,AGO,2022-03-10,0.73
Angola,AGO,2022-03-24,0.83
Angola,AGO,2022-03-25,0.86
Angola,AGO,2022-04-01,0.94
Angola,AGO,2022-04-26,1.04
Angola,AGO,2022-05-22,1.21
Angola,AGO,2022-05-29,1.25
Angola,AGO,2022-06-05,1.44
Angola,AGO,2022-06-26,2.07
Angola,AGO,2022-07-03,2.27
Angola,AGO,2022-07-17,2.55
Angola,AGO,2022-07-24,2.65
Angola,AGO,2022-08-07,2.89
Angola,AGO,2022-08-14,3
Angola,AGO,2022-08-28,3.14
Angola,AGO,2022-10-02,3.17
Angola,AGO,2022-10-09,3.17
Angola,AGO,2022-10-16,3.17
Angola,AGO,2022-10-23,3.17
Angola,AGO,2022-10-30,3.17
Anguilla,AIA,2021-11-29,4.18
Anguilla,AIA,2021-12-01,4.18
Anguilla,AIA,2021-12-08,6.19
Anguilla,AIA,2022-01-14,10.12
Anguilla,AIA,2022-01-21,11.06
Anguilla,AIA,2022-01-28,12.09
Anguilla,AIA,2022-02-02,12.91
Anguilla,AIA,2022-02-09,13.52
Anguilla,AIA,2022-02-16,14.26
Anguilla,AIA,2022-03-02,15.05
Anguilla,AIA,2022-03-09,15.24
Anguilla,AIA,2022-03-18,15.68
Anguilla,AIA,2022-03-23,15.86
Anguilla,AIA,2022-04-08,16.56
Anguilla,AIA,2022-05-06,17.3
Anguilla,AIA,2022-05-20,17.45
Anguilla,AIA,2022-05-27,17.64
Anguilla,AIA,2022-06-10,17.81
Anguilla,AIA,2022-06-15,17.96
Anguilla,AIA,2022-06-24,18.45
Anguilla,AIA,2022-08-19,18.53
Anguilla,AIA,2022-09-23,18.6
Anguilla,AIA,2022-10-07,18.88
Anguilla,AIA,2022-10-21,18.88
Antigua and Barbuda,ATG,2022-09-16,10.49
Argentina,ARG,2020-12-29,0
Argentina,ARG,2020-12-30,0
Argentina,ARG,2020-12-31,0
Argentina,ARG,2021-01-01,0
Argentina,ARG,2021-01-02,0
Argentina,ARG,2021-01-03,0
Argentina,ARG,2021-01-04,0
Argentina,ARG,2021-01-05,0
Argentina,ARG,2021-01-06,0
Argentina,ARG,2021-01-07,0
Argentina,ARG,2021-01-08,0
Argentina,ARG,2021-01-09,0
Argentina,ARG,2021-01-10,0
Argentina,ARG,2021-01-11,0
Argentina,ARG,2021-01-12,0
Argentina,ARG,2021-01-13,0
Argentina,ARG,2021-01-14,0
Argentina,ARG,2021-01-15,0
Argentina,ARG,2021-01-16,0
Argentina,ARG,2021-01-17,0
Argentina,ARG,2021-01-18,0
Argentina,ARG,2021-01-19,0
Argentina,ARG,2021-01-20,0
Argentina,ARG,2021-01-21,0
Argentina,ARG,2021-01-22,0
Argentina,ARG,2021-01-23,0
Argentina,ARG,2021-01-24,0
Argentina,ARG,2021-01-25,0
Argentina,ARG,2021-01-26,0
Argentina,ARG,2021-01-27,0
Argentina,ARG,2021-01-28,0
Argentina,ARG,2021-01-29,0
Argentina,ARG,2021-01-30,0
Argentina,ARG,2021-01-31,0
Argentina,ARG,2021-02-01,0
Argentina,ARG,2021-02-02,0
Argentina,ARG,2021-02-03,0
Argentina,ARG,2021-02-04,0
Argentina,ARG,2021-02-05,0
Argentina,ARG,2021-02-06,0
Argentina,ARG,2021-02-07,0
Argentina,ARG,2021-02-08,0
Argentina,ARG,2021-02-09,0
Argentina,ARG,2021-02-10,0
Argentina,ARG,2021-02-11,0
Argentina,ARG,2021-02-12,0
Argentina,ARG,2021-02-13,0
Argentina,ARG,2021-02-14,0
Argentina,ARG,2021-02-15,0
Argentina,ARG,2021-02-16,0
Argentina,ARG,2021-02-17,0
Argentina,ARG,2021-02-18,0
Argentina,ARG,2021-02-19,0
Argentina,ARG,2021-02-20,0
Argentina,ARG,2021-02-21,0
Argentina,ARG,2021-02-22,0
Argentina,ARG,2021-02-23,0
Argentina,ARG,2021-02-24,0
Argentina,ARG,2021-02-25,0
Argentina,ARG,2021-02-26,0
Argentina,ARG,2021-02-27,0
Argentina,ARG,2021-02-28,0
Argentina,ARG,2021-03-01,0
Argentina,ARG,2021-03-02,0
Argentina,ARG,2021-03-03,0
Argentina,ARG,2021-03-04,0
Argentina,ARG,2021-03-05,0
Argentina,ARG,2021-03-06,0
Argentina,ARG,2021-03-07,0
Argentina,ARG,2021-03-08,0
Argentina,ARG,2021-03-09,0
Argentina,ARG,2021-03-10,0
Argentina,ARG,2021-03-11,0
Argentina,ARG,2021-03-12,0
Argentina,ARG,2021-03-13,0
Argentina,ARG,2021-03-14,0
Argentina,ARG,2021-03-15,0
Argentina,ARG,2021-03-16,0
Argentina,ARG,2021-03-17,0
Argentina,ARG,2021-03-18,0
Argentina,ARG,2021-03-19,0
Argentina,ARG,2021-03-20,0
Argentina,ARG,2021-03-21,0
Argentina,ARG,2021-03-22,0
Argentina,ARG,2021-03-23,0
Argentina,ARG,2021-03-24,0
Argentina,ARG,2021-03-25,0
Argentina,ARG,2021-03-26,0
Argentina,ARG,2021-03-27,0
Argentina,ARG,2021-03-28,0
Argentina,ARG,2021-03-29,0
Argentina,ARG,2021-03-30,0
Argentina,ARG,2021-03-31,0
Argentina,ARG,2021-04-01,0
Argentina,ARG,2021-04-02,0
Argentina,ARG,2021-04-03,0
Argentina,ARG,2021-04-04,0
Argentina,ARG,2021-04-05,0
Argentina,ARG,2021-04-06,0
Argentina,ARG,2021-04-07,0
Argentina,ARG,2021-04-08,0
Argentina,ARG,2021-04-09,0
Argentina,ARG,2021-04-10,0
Argentina,ARG,2021-04-11,0
Argentina,ARG,2021-04-12,0
Argentina,ARG,2021-04-13,0
Argentina,ARG,2021-04-14,0
Argentina,ARG,2021-04-15,0
Argentina,ARG,2021-04-16,0
Argentina,ARG,2021-04-17,0
Argentina,ARG,2021-04-18,0
Argentina,ARG,2021-04-19,0
Argentina,ARG,2021-04-20,0
Argentina,ARG,2021-04-21,0
Argentina,ARG,2021-04-22,0
Argentina,ARG,2021-04-23,0
Argentina,ARG,2021-04-24,0
Argentina,ARG,2021-04-25,0
Argentina,ARG,2021-04-26,0
Argentina,ARG,2021-04-27,0
Argentina,ARG,2021-04-28,0
Argentina,ARG,2021-04-29,0
Argentina,ARG,2021-04-30,0
Argentina,ARG,2021-05-01,0
Argentina,ARG,2021-05-02,0
Argentina,ARG,2021-05-03,0
Argentina,ARG,2021-05-04,0
Argentina,ARG,2021-05-05,0
Argentina,ARG,2021-05-06,0
Argentina,ARG,2021-05-07,0
Argentina,ARG,2021-05-08,0
Argentina,ARG,2021-05-09,0
Argentina,ARG,2021-05-10,0
Argentina,ARG,2021-05-11,0
Argentina,ARG,2021-05-12,0
Argentina,ARG,2021-05-13,0
Argentina,ARG,2021-05-14,0
Argentina,ARG,2021-05-15,0
Argentina,ARG,2021-05-16,0
Argentina,ARG,2021-05-17,0
Argentina,ARG,2021-05-18,0
Argentina,ARG,2021-05-19,0
Argentina,ARG,2021-05-20,0
Argentina,ARG,2021-05-21,0
Argentina,ARG,2021-05-22,0
Argentina,ARG,2021-05-23,0
Argentina,ARG,2021-05-24,0
Argentina,ARG,2021-05-25,0
Argentina,ARG,2021-05-26,0
Argentina,ARG,2021-05-27,0
Argentina,ARG,2021-05-28,0
Argentina,ARG,2021-05-29,0
Argentina,ARG,2021-05-30,0
Argentina,ARG,2021-05-31,0
Argentina,ARG,2021-06-01,0
Argentina,ARG,2021-06-02,0
Argentina,ARG,2021-06-03,0
Argentina,ARG,2021-06-04,0
Argentina,ARG,2021-06-05,0
Argentina,ARG,2021-06-06,0
Argentina,ARG,2021-06-07,0
Argentina,ARG,2021-06-08,0
Argentina,ARG,2021-06-09,0
Argentina,ARG,2021-06-10,0
Argentina,ARG,2021-06-11,0
Argentina,ARG,2021-06-12,0
Argentina,ARG,2021-06-13,0
Argentina,ARG,2021-06-14,0
Argentina,ARG,2021-06-15,0
Argentina,ARG,2021-06-16,0
Argentina,ARG,2021-06-17,0
Argentina,ARG,2021-06-18,0
Argentina,ARG,2021-06-19,0
Argentina,ARG,2021-06-20,0
Argentina,ARG,2021-06-21,0
Argentina,ARG,2021-06-22,0
Argentina,ARG,2021-06-23,0
Argentina,ARG,2021-06-24,0
Argentina,ARG,2021-06-25,0
Argentina,ARG,2021-06-26,0
Argentina,ARG,2021-06-27,0
Argentina,ARG,2021-06-28,0
Argentina,ARG,2021-06-29,0
Argentina,ARG,2021-06-30,0
Argentina,ARG,2021-07-01,0
Argentina,ARG,2021-07-02,0
Argentina,ARG,2021-07-03,0
Argentina,ARG,2021-07-04,0
Argentina,ARG,2021-07-05,0
Argentina,ARG,2021-07-06,0
Argentina,ARG,2021-07-07,0
Argentina,ARG,2021-07-08,0
Argentina,ARG,2021-07-09,0
Argentina,ARG,2021-07-10,0
Argentina,ARG,2021-07-11,0
Argentina,ARG,2021-07-12,0
Argentina,ARG,2021-07-13,0
Argentina,ARG,2021-07-14,0
Argentina,ARG,2021-07-15,0
Argentina,ARG,2021-07-16,0
Argentina,ARG,2021-07-17,0
Argentina,ARG,2021-07-18,0
Argentina,ARG,2021-07-19,0
Argentina,ARG,2021-07-20,0
Argentina,ARG,2021-07-21,0
Argentina,ARG,2021-07-22,0
Argentina,ARG,2021-07-23,0
Argentina,ARG,2021-07-24,0
Argentina,ARG,2021-07-25,0
Argentina,ARG,2021-07-26,0
Argentina,ARG,2021-07-27,0
Argentina,ARG,2021-07-28,0
Argentina,ARG,2021-07-29,0
Argentina,ARG,2021-07-30,0
Argentina,ARG,2021-07-31,0
Argentina,ARG,2021-08-01,0
Argentina,ARG,2021-08-02,0
Argentina,ARG,2021-08-03,0
Argentina,ARG,2021-08-04,0
Argentina,ARG,2021-08-05,0
Argentina,ARG,2021-08-06,0
Argentina,ARG,2021-08-07,0
Argentina,ARG,2021-08-08,0
Argentina,ARG,2021-08-09,0
Argentina,ARG,2021-08-10,0
Argentina,ARG,2021-08-11,0
Argentina,ARG,2021-08-12,0
Argentina,ARG,2021-08-13,0
Argentina,ARG,2021-08-14,0
Argentina,ARG,2021-08-15,0
Argentina,ARG,2021-08-16,0
Argentina,ARG,2021-08-17,0
Argentina,ARG,2021-08-18,0
Argentina,ARG,2021-08-19,0
Argentina,ARG,2021-08-20,0
Argentina,ARG,2021-08-21,0
Argentina,ARG,2021-08-22,0
Argentina,ARG,2021-08-23,0
Argentina,ARG,2021-08-24,0
Argentina,ARG,2021-08-25,0
Argentina,ARG,2021-08-26,0
Argentina,ARG,2021-08-27,0
Argentina,ARG,2021-08-28,0
Argentina,ARG,2021-08-29,0
Argentina,ARG,2021-08-30,0
Argentina,ARG,2021-08-31,0
Argentina,ARG,2021-09-01,0
Argentina,ARG,2021-09-02,0
Argentina,ARG,2021-09-03,0
Argentina,ARG,2021-09-04,0
Argentina,ARG,2021-09-05,0
Argentina,ARG,2021-09-06,0
Argentina,ARG,2021-09-07,0
Argentina,ARG,2021-09-08,0
Argentina,ARG,2021-09-09,0
Argentina,ARG,2021-09-10,0
Argentina,ARG,2021-09-11,0
Argentina,ARG,2021-09-12,0
Argentina,ARG,2021-09-13,0
Argentina,ARG,2021-09-14,0
Argentina,ARG,2021-09-15,0
Argentina,ARG,2021-09-16,0
Argentina,ARG,2021-09-17,0
Argentina,ARG,2021-09-18,0
Argentina,ARG,2021-09-19,0
Argentina,ARG,2021-09-20,0
Argentina,ARG,2021-09-21,0
Argentina,ARG,2021-09-22,0
Argentina,ARG,2021-09-23,0
Argentina,ARG,2021-09-24,0
Argentina,ARG,2021-09-25,0
Argentina,ARG,2021-09-26,0
Argentina,ARG,2021-09-27,0
Argentina,ARG,2021-09-28,0
Argentina,ARG,2021-09-29,0
Argentina,ARG,2021-09-30,0
Argentina,ARG,2021-10-01,0
Argentina,ARG,2021-10-02,0
Argentina,ARG,2021-10-03,0
Argentina,ARG,2021-10-04,0.01
Argentina,ARG,2021-10-05,0.01
Argentina,ARG,2021-10-06,0.01
Argentina,ARG,2021-10-07,0.01
