Entity,Code,Day,total_boosters_per_hundred
Czechia,CZE,2021-10-25,1.3
Czechia,CZE,2021-10-26,1.51
Czechia,CZE,2021-10-27,1.75
Czechia,CZE,2021-10-28,1.79
Czechia,CZE,2021-10-29,1.97
Czechia,CZE,2021-10-30,2.01
Czechia,CZE,2021-10-31,2.04
Czechia,CZE,2021-11-01,2.25
Czechia,CZE,2021-11-02,2.49
Czechia,CZE,2021-11-03,2.77
Czechia,CZE,2021-11-04,3.06
Czechia,CZE,2021-11-05,3.35
Czechia,CZE,2021-11-06,3.41
Czechia,CZE,2021-11-07,3.45
Czechia,CZE,2021-11-08,3.69
Czechia,CZE,2021-11-09,3.95
Czechia,CZE,2021-11-10,4.22
Czechia,CZE,2021-11-11,4.48
Czechia,CZE,2021-11-12,4.74
Czechia,CZE,2021-11-13,4.79
Czechia,CZE,2021-11-14,4.82
Czechia,CZE,2021-11-15,5.03
Czechia,CZE,2021-11-16,5.29
Czechia,CZE,2021-11-17,5.33
Czechia,CZE,2021-11-18,5.57
Czechia,CZE,2021-11-19,5.81
Czechia,CZE,2021-11-20,5.86
Czechia,CZE,2021-11-21,5.89
Czechia,CZE,2021-11-22,6.1
Czechia,CZE,2021-11-23,6.36
Czechia,CZE,2021-11-24,6.63
Czechia,CZE,2021-11-25,6.95
Czechia,CZE,2021-11-26,7.27
Czechia,CZE,2021-11-27,7.35
Czechia,CZE,2021-11-28,7.41
Czechia,CZE,2021-11-29,7.78
Czechia,CZE,2021-11-30,8.25
Czechia,CZE,2021-12-01,8.85
Czechia,CZE,2021-12-02,9.54
Czechia,CZE,2021-12-03,10.24
Czechia,CZE,2021-12-04,10.49
Czechia,CZE,2021-12-05,10.67
Czechia,CZE,2021-12-06,11.29
Czechia,CZE,2021-12-07,12.02
Czechia,CZE,2021-12-08,12.78
Czechia,CZE,2021-12-09,13.54
Czechia,CZE,2021-12-10,14.25
Czechia,CZE,2021-12-11,14.5
Czechia,CZE,2021-12-12,14.65
Czechia,CZE,2021-12-13,15.21
Czechia,CZE,2021-12-14,15.9
Czechia,CZE,2021-12-15,16.59
Czechia,CZE,2021-12-16,17.28
Czechia,CZE,2021-12-17,17.97
Czechia,CZE,2021-12-18,18.21
Czechia,CZE,2021-12-19,18.38
Czechia,CZE,2021-12-20,18.99
Czechia,CZE,2021-12-21,19.64
Czechia,CZE,2021-12-22,20.18
Czechia,CZE,2021-12-23,20.43
Czechia,CZE,2021-12-24,20.44
Czechia,CZE,2021-12-25,20.44
Czechia,CZE,2021-12-26,20.45
Czechia,CZE,2021-12-27,20.91
Czechia,CZE,2021-12-28,21.45
Czechia,CZE,2021-12-29,21.98
Czechia,CZE,2021-12-30,22.39
Czechia,CZE,2021-12-31,22.47
Czechia,CZE,2022-01-01,22.47
Czechia,CZE,2022-01-02,22.6
Czechia,CZE,2022-01-03,23.15
Czechia,CZE,2022-01-04,23.86
Czechia,CZE,2022-01-05,24.62
Czechia,CZE,2022-01-06,25.43
Czechia,CZE,2022-01-07,26.3
Czechia,CZE,2022-01-08,26.58
Czechia,CZE,2022-01-09,26.74
Czechia,CZE,2022-01-10,27.38
Czechia,CZE,2022-01-11,28.09
Czechia,CZE,2022-01-12,28.79
Czechia,CZE,2022-01-13,29.49
Czechia,CZE,2022-01-14,30.27
Czechia,CZE,2022-01-15,30.48
Czechia,CZE,2022-01-16,30.59
Czechia,CZE,2022-01-17,31.02
Czechia,CZE,2022-01-18,31.48
Czechia,CZE,2022-01-19,31.89
Czechia,CZE,2022-01-20,32.33
Czechia,CZE,2022-01-21,32.84
Czechia,CZE,2022-01-22,32.93
Czechia,CZE,2022-01-23,32.98
Czechia,CZE,2022-01-24,33.28
Czechia,CZE,2022-01-25,33.56
Denmark,DNK,2021-02-05,0
Denmark,DNK,2021-02-23,0
Denmark,DNK,2021-02-24,0
Denmark,DNK,2021-02-25,0
Denmark,DNK,2021-02-26,0
Denmark,DNK,2021-02-27,0
Denmark,DNK,2021-02-28,0
Denmark,DNK,2021-03-01,0
Denmark,DNK,2021-03-02,0
Denmark,DNK,2021-03-03,0
Denmark,DNK,2021-03-04,0
Denmark,DNK,2021-03-08,0
Denmark,DNK,2021-03-09,0
Denmark,DNK,2021-03-10,0
Denmark,DNK,2021-03-11,0
Denmark,DNK,2021-03-13,0
Denmark,DNK,2021-03-15,0
Denmark,DNK,2021-03-23,0
Denmark,DNK,2021-03-24,0
Denmark,DNK,2021-03-25,0
Denmark,DNK,2021-03-28,0
Denmark,DNK,2021-03-29,0
Denmark,DNK,2021-03-30,0
Denmark,DNK,2021-04-01,0
Denmark,DNK,2021-04-03,0
Denmark,DNK,2021-04-06,0
Denmark,DNK,2021-04-07,0
Denmark,DNK,2021-04-09,0
Denmark,DNK,2021-04-12,0
Denmark,DNK,2021-04-13,0
Denmark,DNK,2021-04-14,0
Denmark,DNK,2021-04-15,0
Denmark,DNK,2021-04-16,0
Denmark,DNK,2021-04-19,0
Denmark,DNK,2021-04-20,0
Denmark,DNK,2021-04-21,0
Denmark,DNK,2021-04-22,0
Denmark,DNK,2021-04-23,0
Denmark,DNK,2021-04-25,0
Denmark,DNK,2021-04-26,0
Denmark,DNK,2021-04-27,0
Denmark,DNK,2021-04-28,0
Denmark,DNK,2021-04-29,0
Denmark,DNK,2021-04-30,0
Denmark,DNK,2021-05-01,0
Denmark,DNK,2021-05-02,0
Denmark,DNK,2021-05-03,0
Denmark,DNK,2021-05-04,0
Denmark,DNK,2021-05-05,0
Denmark,DNK,2021-05-06,0
Denmark,DNK,2021-05-07,0
Denmark,DNK,2021-05-08,0
Denmark,DNK,2021-05-10,0
Denmark,DNK,2021-05-11,0
Denmark,DNK,2021-05-12,0
Denmark,DNK,2021-05-13,0
Denmark,DNK,2021-05-14,0
Denmark,DNK,2021-05-15,0
Denmark,DNK,2021-05-16,0
Denmark,DNK,2021-05-17,0
Denmark,DNK,2021-05-18,0
Denmark,DNK,2021-05-19,0
Denmark,DNK,2021-05-20,0
Denmark,DNK,2021-05-21,0
Denmark,DNK,2021-05-22,0
Denmark,DNK,2021-05-24,0
Denmark,DNK,2021-05-25,0
Denmark,DNK,2021-05-26,0
Denmark,DNK,2021-05-27,0
Denmark,DNK,2021-05-28,0
Denmark,DNK,2021-05-29,0
Denmark,DNK,2021-05-30,0
Denmark,DNK,2021-05-31,0
Denmark,DNK,2021-06-01,0
Denmark,DNK,2021-06-02,0
Denmark,DNK,2021-06-04,0
Denmark,DNK,2021-06-05,0
Denmark,DNK,2021-06-07,0
Denmark,DNK,2021-06-08,0
Denmark,DNK,2021-06-09,0
Denmark,DNK,2021-06-10,0
Denmark,DNK,2021-06-11,0
Denmark,DNK,2021-06-14,0
Denmark,DNK,2021-06-15,0
Denmark,DNK,2021-06-16,0
Denmark,DNK,2021-06-17,0
Denmark,DNK,2021-06-18,0
Denmark,DNK,2021-06-19,0
Denmark,DNK,2021-06-21,0
Denmark,DNK,2021-06-22,0
Denmark,DNK,2021-06-23,0
Denmark,DNK,2021-06-24,0
Denmark,DNK,2021-06-25,0
Denmark,DNK,2021-06-27,0
Denmark,DNK,2021-06-28,0
Denmark,DNK,2021-06-29,0
Denmark,DNK,2021-06-30,0
Denmark,DNK,2021-07-01,0
Denmark,DNK,2021-07-02,0
Denmark,DNK,2021-07-03,0
Denmark,DNK,2021-07-04,0
Denmark,DNK,2021-07-05,0
Denmark,DNK,2021-07-06,0
Denmark,DNK,2021-07-07,0.01
Denmark,DNK,2021-07-08,0.01
Denmark,DNK,2021-07-09,0.01
Denmark,DNK,2021-07-10,0.01
Denmark,DNK,2021-07-11,0.01
Denmark,DNK,2021-07-12,0.01
Denmark,DNK,2021-07-13,0.01
Denmark,DNK,2021-07-14,0.01
Denmark,DNK,2021-07-15,0.01
Denmark,DNK,2021-07-16,0.01
Denmark,DNK,2021-07-17,0.01
Denmark,DNK,2021-07-18,0.01
Denmark,DNK,2021-07-19,0.01
Denmark,DNK,2021-07-20,0.01
Denmark,DNK,2021-07-21,0.01
Denmark,DNK,2021-07-22,0.01
Denmark,DNK,2021-07-23,0.01
Denmark,DNK,2021-07-24,0.01
Denmark,DNK,2021-07-25,0.01
Denmark,DNK,2021-07-26,0.01
Denmark,DNK,2021-07-27,0.01
Denmark,DNK,2021-07-28,0.01
Denmark,DNK,2021-07-29,0.01
Denmark,DNK,2021-07-30,0.01
Denmark,DNK,2021-07-31,0.01
Denmark,DNK,2021-08-01,0.01
Denmark,DNK,2021-08-02,0.01
Denmark,DNK,2021-08-03,0.01
Denmark,DNK,2021-08-04,0.01
Denmark,DNK,2021-08-05,0.01
Denmark,DNK,2021-08-06,0.01
Denmark,DNK,2021-08-07,0.01
Denmark,DNK,2021-08-08,0.01
Denmark,DNK,2021-08-09,0.01
Denmark,DNK,2021-08-10,0.01
Denmark,DNK,2021-08-11,0.01
Denmark,DNK,2021-08-12,0.01
Denmark,DNK,2021-08-13,0.01
Denmark,DNK,2021-08-14,0.01
Denmark,DNK,2021-08-15,0.01
Denmark,DNK,2021-08-16,0.01
Denmark,DNK,2021-08-17,0.01
Denmark,DNK,2021-08-18,0.01
Denmark,DNK,2021-08-19,0.01
Denmark,DNK,2021-08-20,0.01
Denmark,DNK,2021-08-21,0.01
Denmark,DNK,2021-08-22,0.01
Denmark,DNK,2021-08-23,0.01
Denmark,DNK,2021-08-24,0.01
Denmark,DNK,2021-08-25,0.01
Denmark,DNK,2021-08-26,0.01
Denmark,DNK,2021-08-27,0.01
Denmark,DNK,2021-08-28,0.01
Denmark,DNK,2021-08-29,0.01
Denmark,DNK,2021-08-30,0.01
Denmark,DNK,2021-08-31,0.01
Denmark,DNK,2021-09-01,0.01
Denmark,DNK,2021-09-02,0.01
Denmark,DNK,2021-09-03,0.01
Denmark,DNK,2021-09-04,0.01
Denmark,DNK,2021-09-05,0.01
Denmark,DNK,2021-09-06,0.02
Denmark,DNK,2021-09-07,0.02
Denmark,DNK,2021-09-08,0.02
Denmark,DNK,2021-09-09,0.02
Denmark,DNK,2021-09-10,0.04
Denmark,DNK,2021-09-11,0.08
Denmark,DNK,2021-09-12,0.12
Denmark,DNK,2021-09-13,0.21
Denmark,DNK,2021-09-14,0.29
Denmark,DNK,2021-09-15,0.39
Denmark,DNK,2021-09-16,0.48
Denmark,DNK,2021-09-17,0.56
Denmark,DNK,2021-09-18,0.58
Denmark,DNK,2021-09-19,0.59
Denmark,DNK,2021-09-20,0.68
Denmark,DNK,2021-09-21,0.77
Denmark,DNK,2021-09-22,0.86
Denmark,DNK,2021-09-23,0.95
Denmark,DNK,2021-09-24,1.01
Denmark,DNK,2021-09-25,1.02
Denmark,DNK,2021-09-26,1.03
Denmark,DNK,2021-09-27,1.09
Denmark,DNK,2021-09-28,1.15
Denmark,DNK,2021-09-29,1.19
Denmark,DNK,2021-09-30,1.22
Denmark,DNK,2021-10-01,1.27
Denmark,DNK,2021-10-02,1.3
Denmark,DNK,2021-10-03,1.32
Denmark,DNK,2021-10-04,1.38
Denmark,DNK,2021-10-05,1.47
Denmark,DNK,2021-10-06,1.58
Denmark,DNK,2021-10-07,1.68
Denmark,DNK,2021-10-08,1.76
Denmark,DNK,2021-10-09,1.8
Denmark,DNK,2021-10-10,1.83
Denmark,DNK,2021-10-11,1.91
Denmark,DNK,2021-10-12,2.02
Denmark,DNK,2021-10-13,2.14
Denmark,DNK,2021-10-14,2.23
Denmark,DNK,2021-10-15,2.32
Denmark,DNK,2021-10-16,2.41
Denmark,DNK,2021-10-17,2.49
Denmark,DNK,2021-10-18,2.68
Denmark,DNK,2021-10-19,2.95
Denmark,DNK,2021-10-20,3.25
Denmark,DNK,2021-10-21,3.49
Denmark,DNK,2021-10-22,3.72
Denmark,DNK,2021-10-23,3.83
Denmark,DNK,2021-10-24,3.9
Denmark,DNK,2021-10-25,4.13
Denmark,DNK,2021-10-26,4.38
Denmark,DNK,2021-10-27,4.67
Denmark,DNK,2021-10-28,4.92
Denmark,DNK,2021-10-29,5.14
Denmark,DNK,2021-10-30,5.21
Denmark,DNK,2021-10-31,5.27
Denmark,DNK,2021-11-01,5.51
Denmark,DNK,2021-11-02,5.72
Denmark,DNK,2021-11-03,6.01
Denmark,DNK,2021-11-04,6.23
Denmark,DNK,2021-11-05,6.44
Denmark,DNK,2021-11-06,6.51
Denmark,DNK,2021-11-07,6.56
Denmark,DNK,2021-11-08,6.77
Denmark,DNK,2021-11-09,7.03
Denmark,DNK,2021-11-10,7.38
Denmark,DNK,2021-11-11,7.65
Denmark,DNK,2021-11-12,7.9
Denmark,DNK,2021-11-13,8
Denmark,DNK,2021-11-14,8.08
Denmark,DNK,2021-11-15,8.36
Denmark,DNK,2021-11-16,8.62
Denmark,DNK,2021-11-17,9.04
Denmark,DNK,2021-11-18,9.45
Denmark,DNK,2021-11-19,9.83
Denmark,DNK,2021-11-20,10.06
Denmark,DNK,2021-11-21,10.2
Denmark,DNK,2021-11-22,10.69
Denmark,DNK,2021-11-23,11.25
Denmark,DNK,2021-11-24,11.86
Denmark,DNK,2021-11-25,12.45
Denmark,DNK,2021-11-26,12.9
Denmark,DNK,2021-11-27,13.21
Denmark,DNK,2021-11-28,13.51
Denmark,DNK,2021-11-29,14.03
Denmark,DNK,2021-11-30,14.56
Denmark,DNK,2021-12-01,15.14
Denmark,DNK,2021-12-02,15.72
Denmark,DNK,2021-12-03,16.21
Denmark,DNK,2021-12-04,16.52
Denmark,DNK,2021-12-05,16.76
Denmark,DNK,2021-12-06,17.37
Denmark,DNK,2021-12-07,18.04
Denmark,DNK,2021-12-08,18.85
Denmark,DNK,2021-12-09,19.68
Denmark,DNK,2021-12-10,20.54
Denmark,DNK,2021-12-11,21.13
Denmark,DNK,2021-12-12,21.7
Denmark,DNK,2021-12-13,23.14
Denmark,DNK,2021-12-14,25.02
Denmark,DNK,2021-12-15,27.33
Denmark,DNK,2021-12-16,29.88
Denmark,DNK,2021-12-17,32.4
Denmark,DNK,2021-12-18,33.83
Denmark,DNK,2021-12-19,35.06
Denmark,DNK,2021-12-20,37.36
Denmark,DNK,2021-12-21,39.25
Denmark,DNK,2021-12-22,40.86
Denmark,DNK,2021-12-23,42.17
Denmark,DNK,2021-12-24,42.33
Denmark,DNK,2021-12-25,42.64
Denmark,DNK,2021-12-26,43.12
Denmark,DNK,2021-12-27,44.69
Denmark,DNK,2021-12-28,46.17
Denmark,DNK,2021-12-29,47.45
Denmark,DNK,2021-12-30,48.21
Denmark,DNK,2021-12-31,48.29
Denmark,DNK,2022-01-01,48.41
Denmark,DNK,2022-01-02,48.98
Denmark,DNK,2022-01-03,49.96
Denmark,DNK,2022-01-04,50.88
Denmark,DNK,2022-01-05,51.7
Denmark,DNK,2022-01-06,52.45
Denmark,DNK,2022-01-07,53.24
Denmark,DNK,2022-01-08,53.66
Denmark,DNK,2022-01-09,54.04
Denmark,DNK,2022-01-10,54.64
Denmark,DNK,2022-01-11,55.13
Denmark,DNK,2022-01-12,55.67
Denmark,DNK,2022-01-13,56.29
Denmark,DNK,2022-01-14,56.92
Denmark,DNK,2022-01-15,57.26
Denmark,DNK,2022-01-16,57.62
Denmark,DNK,2022-01-17,58.19
Denmark,DNK,2022-01-18,58.65
Denmark,DNK,2022-01-19,59.04
Denmark,DNK,2022-01-20,59.38
Denmark,DNK,2022-01-21,59.74
Denmark,DNK,2022-01-22,59.92
Denmark,DNK,2022-01-23,60.1
Denmark,DNK,2022-01-24,60.37
Dominican Republic,DOM,2021-07-03,0.05
Dominican Republic,DOM,2021-07-04,0.07
Dominican Republic,DOM,2021-07-05,0.13
Dominican Republic,DOM,2021-07-06,0.23
Dominican Republic,DOM,2021-07-07,0.35
Dominican Republic,DOM,2021-07-08,0.49
Dominican Republic,DOM,2021-07-09,0.64
Dominican Republic,DOM,2021-07-10,0.73
Dominican Republic,DOM,2021-07-11,0.78
Dominican Republic,DOM,2021-07-12,0.94
Dominican Republic,DOM,2021-07-13,1.13
Dominican Republic,DOM,2021-07-14,1.29
Dominican Republic,DOM,2021-07-15,1.45
Dominican Republic,DOM,2021-07-16,1.58
Dominican Republic,DOM,2021-07-17,1.71
Dominican Republic,DOM,2021-07-18,1.74
Dominican Republic,DOM,2021-07-19,1.88
Dominican Republic,DOM,2021-07-20,2.02
Dominican Republic,DOM,2021-07-21,2.2
Dominican Republic,DOM,2021-07-22,2.38
Dominican Republic,DOM,2021-07-23,2.55
Dominican Republic,DOM,2021-07-24,2.62
Dominican Republic,DOM,2021-07-25,2.63
Dominican Republic,DOM,2021-07-26,2.78
Dominican Republic,DOM,2021-07-27,2.96
Dominican Republic,DOM,2021-07-28,3.14
Dominican Republic,DOM,2021-07-29,3.3
Dominican Republic,DOM,2021-07-30,3.43
Dominican Republic,DOM,2021-07-31,3.48
Dominican Republic,DOM,2021-08-01,3.5
Dominican Republic,DOM,2021-08-02,3.62
Dominican Republic,DOM,2021-08-03,3.76
Dominican Republic,DOM,2021-08-04,3.91
Dominican Republic,DOM,2021-08-05,4.05
Dominican Republic,DOM,2021-08-06,4.16
Dominican Republic,DOM,2021-08-07,4.21
Dominican Republic,DOM,2021-08-08,4.23
Dominican Republic,DOM,2021-08-09,4.35
Dominican Republic,DOM,2021-08-10,4.48
Dominican Republic,DOM,2021-08-11,4.56
Dominican Republic,DOM,2021-08-12,4.61
Dominican Republic,DOM,2021-08-13,4.7
Dominican Republic,DOM,2021-08-14,4.74
Dominican Republic,DOM,2021-08-15,4.76
Dominican Republic,DOM,2021-08-16,4.77
Dominican Republic,DOM,2021-08-17,4.86
Dominican Republic,DOM,2021-08-18,4.98
Dominican Republic,DOM,2021-08-19,5.11
Dominican Republic,DOM,2021-08-20,5.22
Dominican Republic,DOM,2021-08-21,5.26
Dominican Republic,DOM,2021-08-22,5.28
Dominican Republic,DOM,2021-08-23,5.4
Dominican Republic,DOM,2021-08-24,5.52
Dominican Republic,DOM,2021-08-25,5.65
Dominican Republic,DOM,2021-08-26,5.78
Dominican Republic,DOM,2021-08-27,5.91
Dominican Republic,DOM,2021-08-28,5.95
Dominican Republic,DOM,2021-08-29,5.97
Dominican Republic,DOM,2021-08-30,6.07
Dominican Republic,DOM,2021-08-31,6.19
Dominican Republic,DOM,2021-09-01,6.3
Dominican Republic,DOM,2021-09-02,6.43
Dominican Republic,DOM,2021-09-03,6.54
Dominican Republic,DOM,2021-09-04,6.58
Dominican Republic,DOM,2021-09-05,6.6
Dominican Republic,DOM,2021-09-06,6.7
Dominican Republic,DOM,2021-09-07,6.82
Dominican Republic,DOM,2021-09-08,6.94
Dominican Republic,DOM,2021-09-09,7.03
Dominican Republic,DOM,2021-09-10,7.13
Dominican Republic,DOM,2021-09-11,7.17
Dominican Republic,DOM,2021-09-12,7.18
Dominican Republic,DOM,2021-09-13,7.27
Dominican Republic,DOM,2021-09-14,7.36
Dominican Republic,DOM,2021-09-15,7.45
Dominican Republic,DOM,2021-09-16,7.54
Dominican Republic,DOM,2021-09-17,7.64
Dominican Republic,DOM,2021-09-18,7.68
Dominican Republic,DOM,2021-09-19,7.69
Dominican Republic,DOM,2021-09-20,7.8
Dominican Republic,DOM,2021-09-21,7.91
Dominican Republic,DOM,2021-09-22,8.01
Dominican Republic,DOM,2021-09-23,8.12
Dominican Republic,DOM,2021-09-24,8.15
Dominican Republic,DOM,2021-09-25,8.19
Dominican Republic,DOM,2021-09-26,8.21
Dominican Republic,DOM,2021-09-27,8.3
Dominican Republic,DOM,2021-09-28,8.4
Dominican Republic,DOM,2021-09-29,8.5
Dominican Republic,DOM,2021-09-30,8.6
Dominican Republic,DOM,2021-10-01,8.7
Dominican Republic,DOM,2021-10-02,8.74
Dominican Republic,DOM,2021-10-03,8.75
Dominican Republic,DOM,2021-10-04,8.83
Dominican Republic,DOM,2021-10-05,8.93
Dominican Republic,DOM,2021-10-06,9.03
Dominican Republic,DOM,2021-10-07,9.13
Dominican Republic,DOM,2021-10-08,9.22
Dominican Republic,DOM,2021-10-09,9.27
Dominican Republic,DOM,2021-10-10,9.29
Dominican Republic,DOM,2021-10-11,9.41
Dominican Republic,DOM,2021-10-12,9.55
Dominican Republic,DOM,2021-10-13,9.69
Dominican Republic,DOM,2021-10-14,9.85
Dominican Republic,DOM,2021-10-15,9.98
Dominican Republic,DOM,2021-10-16,10.04
Dominican Republic,DOM,2021-10-17,10.06
Dominican Republic,DOM,2021-10-18,10.2
Dominican Republic,DOM,2021-10-19,10.33
Dominican Republic,DOM,2021-10-20,10.47
Dominican Republic,DOM,2021-10-21,10.6
Dominican Republic,DOM,2021-10-22,10.71
Dominican Republic,DOM,2021-10-23,10.75
Dominican Republic,DOM,2021-10-24,10.77
Dominican Republic,DOM,2021-10-25,10.85
Dominican Republic,DOM,2021-10-26,10.94
Dominican Republic,DOM,2021-10-27,11.02
Dominican Republic,DOM,2021-10-28,11.09
Dominican Republic,DOM,2021-10-29,11.14
Dominican Republic,DOM,2021-10-30,11.16
Dominican Republic,DOM,2021-10-31,11.17
Dominican Republic,DOM,2021-11-01,11.22
Dominican Republic,DOM,2021-11-02,11.28
Dominican Republic,DOM,2021-11-03,11.34
Dominican Republic,DOM,2021-11-04,11.39
Dominican Republic,DOM,2021-11-05,11.44
Dominican Republic,DOM,2021-11-06,11.45
Dominican Republic,DOM,2021-11-07,11.46
Dominican Republic,DOM,2021-11-08,11.51
Dominican Republic,DOM,2021-11-09,11.56
Dominican Republic,DOM,2021-11-10,11.6
Dominican Republic,DOM,2021-11-11,11.64
Dominican Republic,DOM,2021-11-12,11.68
Dominican Republic,DOM,2021-11-13,11.7
Dominican Republic,DOM,2021-11-14,11.71
Dominican Republic,DOM,2021-11-15,11.75
Dominican Republic,DOM,2021-11-16,11.79
Dominican Republic,DOM,2021-11-17,11.84
Dominican Republic,DOM,2021-11-19,11.91
Dominican Republic,DOM,2021-11-20,11.93
Dominican Republic,DOM,2021-11-21,11.94
Dominican Republic,DOM,2021-11-22,11.98
Dominican Republic,DOM,2021-11-23,12.02
Dominican Republic,DOM,2021-11-24,12.06
Dominican Republic,DOM,2021-11-25,12.09
Dominican Republic,DOM,2021-11-26,12.12
Dominican Republic,DOM,2021-11-27,12.14
Dominican Republic,DOM,2021-11-28,12.14
Dominican Republic,DOM,2021-11-29,12.18
Dominican Republic,DOM,2021-11-30,12.23
Dominican Republic,DOM,2021-12-01,12.27
Dominican Republic,DOM,2021-12-02,12.31
Dominican Republic,DOM,2021-12-03,12.36
Dominican Republic,DOM,2021-12-04,12.38
Dominican Republic,DOM,2021-12-05,12.39
Dominican Republic,DOM,2021-12-06,12.43
Dominican Republic,DOM,2021-12-07,12.48
Dominican Republic,DOM,2021-12-08,12.52
Dominican Republic,DOM,2021-12-10,12.59
Dominican Republic,DOM,2021-12-11,12.61
Dominican Republic,DOM,2021-12-12,12.61
Dominican Republic,DOM,2021-12-13,12.64
Dominican Republic,DOM,2021-12-14,12.67
Dominican Republic,DOM,2021-12-15,12.7
Dominican Republic,DOM,2021-12-16,12.73
Dominican Republic,DOM,2021-12-17,12.76
Dominican Republic,DOM,2021-12-18,12.77
Dominican Republic,DOM,2021-12-19,12.78
Dominican Republic,DOM,2021-12-20,12.81
Dominican Republic,DOM,2021-12-22,12.88
Dominican Republic,DOM,2021-12-23,12.89
Dominican Republic,DOM,2021-12-24,12.9
Dominican Republic,DOM,2021-12-27,12.93
Dominican Republic,DOM,2021-12-28,13.02
Dominican Republic,DOM,2021-12-29,13.13
Dominican Republic,DOM,2021-12-30,13.2
Dominican Republic,DOM,2021-12-31,13.22
Dominican Republic,DOM,2022-01-01,13.23
Dominican Republic,DOM,2022-01-02,13.24
Dominican Republic,DOM,2022-01-03,13.35
Dominican Republic,DOM,2022-01-04,13.51
Dominican Republic,DOM,2022-01-05,13.66
Dominican Republic,DOM,2022-01-06,13.8
Dominican Republic,DOM,2022-01-07,13.93
Dominican Republic,DOM,2022-01-08,13.98
Dominican Republic,DOM,2022-01-09,14
Dominican Republic,DOM,2022-01-10,14.04
Dominican Republic,DOM,2022-01-11,14.2
Dominican Republic,DOM,2022-01-12,14.37
Dominican Republic,DOM,2022-01-13,14.54
Dominican Republic,DOM,2022-01-14,14.69
Dominican Republic,DOM,2022-01-15,14.75
Dominican Republic,DOM,2022-01-16,14.77
Dominican Republic,DOM,2022-01-17,14.94
Dominican Republic,DOM,2022-01-18,15.13
Dominican Republic,DOM,2022-01-20,15.55
Dominican Republic,DOM,2022-01-21,15.59
Dominican Republic,DOM,2022-01-22,15.65
Dominican Republic,DOM,2022-01-23,15.68
Dominican Republic,DOM,2022-01-24,15.72
Ecuador,ECU,2021-10-20,0.03
Ecuador,ECU,2021-10-21,0.06
Ecuador,ECU,2021-10-22,0.09
Ecuador,ECU,2021-10-23,0.1
Ecuador,ECU,2021-10-24,0.1
Ecuador,ECU,2021-10-25,0.13
Ecuador,ECU,2021-10-26,0.18
Ecuador,ECU,2021-10-27,0.24
Ecuador,ECU,2021-10-28,0.29
Ecuador,ECU,2021-10-29,0.32
Ecuador,ECU,2021-10-30,0.33
Ecuador,ECU,2021-10-31,0.33
Ecuador,ECU,2021-11-01,0.33
Ecuador,ECU,2021-11-02,0.34
Ecuador,ECU,2021-11-03,0.34
Ecuador,ECU,2021-11-04,0.39
Ecuador,ECU,2021-11-05,0.48
Ecuador,ECU,2021-11-06,0.5
Ecuador,ECU,2021-11-07,0.5
Ecuador,ECU,2021-11-08,0.59
Ecuador,ECU,2021-11-09,0.66
Ecuador,ECU,2021-11-10,0.73
Ecuador,ECU,2021-11-11,0.81
Ecuador,ECU,2021-11-12,0.89
Ecuador,ECU,2021-11-13,0.91
Ecuador,ECU,2021-11-14,0.93
Ecuador,ECU,2021-11-15,1.02
Ecuador,ECU,2021-11-16,1.12
Ecuador,ECU,2021-11-17,1.25
Ecuador,ECU,2021-11-18,1.37
Ecuador,ECU,2021-11-19,1.47
Ecuador,ECU,2021-11-20,1.51
Ecuador,ECU,2021-11-21,1.54
Ecuador,ECU,2021-11-22,1.65
Ecuador,ECU,2021-11-23,1.76
Ecuador,ECU,2021-11-24,1.85
Ecuador,ECU,2021-11-25,1.94
Ecuador,ECU,2021-11-26,2.03
Ecuador,ECU,2021-11-27,2.08
Ecuador,ECU,2021-11-28,2.1
Ecuador,ECU,2021-11-29,2.23
Ecuador,ECU,2021-11-30,2.35
Ecuador,ECU,2021-12-01,2.52
Ecuador,ECU,2021-12-02,2.71
Ecuador,ECU,2021-12-03,2.87
Ecuador,ECU,2021-12-04,2.94
Ecuador,ECU,2021-12-05,2.98
Ecuador,ECU,2021-12-06,3.12
Ecuador,ECU,2021-12-07,3.3
Ecuador,ECU,2021-12-08,3.44
Ecuador,ECU,2021-12-09,3.59
Ecuador,ECU,2021-12-10,3.73
Ecuador,ECU,2021-12-11,3.8
Ecuador,ECU,2021-12-12,3.85
Ecuador,ECU,2021-12-13,3.97
Ecuador,ECU,2021-12-14,4.09
Ecuador,ECU,2021-12-15,4.47
Ecuador,ECU,2021-12-16,4.63
Ecuador,ECU,2021-12-17,4.78
Ecuador,ECU,2021-12-18,4.85
Ecuador,ECU,2021-12-19,4.89
Ecuador,ECU,2021-12-20,5.04
Ecuador,ECU,2021-12-21,5.18
Ecuador,ECU,2021-12-22,5.36
Ecuador,ECU,2021-12-23,5.53
Ecuador,ECU,2021-12-24,5.55
Ecuador,ECU,2021-12-25,5.58
Ecuador,ECU,2021-12-26,5.6
Ecuador,ECU,2021-12-27,5.8
Ecuador,ECU,2021-12-28,6.02
Ecuador,ECU,2021-12-29,6.19
Ecuador,ECU,2021-12-30,6.29
Ecuador,ECU,2021-12-31,6.31
Ecuador,ECU,2022-01-01,6.31
Ecuador,ECU,2022-01-02,6.33
Ecuador,ECU,2022-01-03,6.59
Ecuador,ECU,2022-01-04,6.94
